,symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule_r_75,adj_up_end_schedule_r_75,adj_ups_r_75,adj_downs_r_75,close_ups_r_75,close_downs_r_75,close_up_start_schedule_r_75,close_up_end_schedule_r_75,close_up_percent_avg_r_75,adj_up_start_schedule_r_60,adj_up_end_schedule_r_60,adj_ups_r_60,adj_downs_r_60,close_ups_r_60,close_downs_r_60,close_up_start_schedule_r_60,close_up_end_schedule_r_60,close_up_percent_avg_r_60,adj_up_start_schedule_r_45,adj_up_end_schedule_r_45,adj_ups_r_45,adj_downs_r_45,close_ups_r_45,close_downs_r_45,close_up_start_schedule_r_45,close_up_end_schedule_r_45,close_up_percent_avg_r_45,adj_up_start_schedule_r_30,adj_up_end_schedule_r_30,adj_ups_r_30,adj_downs_r_30,close_ups_r_30,close_downs_r_30,close_up_start_schedule_r_30,close_up_end_schedule_r_30,close_up_percent_avg_r_30,adj_up_start_schedule_r_15,adj_up_end_schedule_r_15,adj_ups_r_15,adj_downs_r_15,close_ups_r_15,close_downs_r_15,close_up_start_schedule_r_15,close_up_end_schedule_r_15,close_up_percent_avg_r_15
10,FLL,Full House Resorts Inc,3.267800093,False,2009.0,,19-Sep,3-Dec,5.0,5.0,6.0,6.0,19-Sep,3-Dec,13.43256001,1-Apr,31-May,4.0,7.0,4.0,7.0,1-Apr,31-May,7.6396887620000005,29-Oct,13-Dec,6.0,5.0,6.0,5.0,29-Oct,13-Dec,11.38302714,31-Mar,30-Apr,3.0,8.0,3.0,8.0,31-Mar,30-Apr,8.530712486,24-Oct,8-Nov,3.0,8.0,3.0,8.0,24-Oct,8-Nov,4.306750175
11,FJTSY,Fujitsu Ltd,25.65999985,False,2009.0,,5-Jun,19-Aug,7.0,7.0,4.0,4.0,5-Jun,19-Aug,6.371307381,5-Jun,4-Aug,8.0,3.0,8.0,3.0,5-Jun,4-Aug,6.970926407,20-Jun,4-Aug,6.0,5.0,6.0,5.0,20-Jun,4-Aug,4.1618510760000005,27-May,26-Jun,6.0,5.0,6.0,5.0,27-May,26-Jun,2.8895547739999996,16-Mar,31-Mar,6.0,5.0,6.0,5.0,10-Jul,25-Jul,2.770367812
12,FUJIY,FUJIFILM Holdings Corp,55.27999878,False,2009.0,,2-Oct,16-Dec,5.0,5.0,6.0,6.0,2-Oct,16-Dec,5.079605808,1-Sep,31-Oct,8.0,3.0,8.0,3.0,12-Oct,11-Dec,4.577310883,5-Sep,20-Oct,7.0,4.0,7.0,4.0,14-Dec,28-Jan,4.873551203,3-Oct,2-Nov,10.0,1.0,10.0,1.0,3-Oct,2-Nov,3.106303434,5-Sep,20-Sep,10.0,1.0,10.0,1.0,5-Sep,20-Sep,3.812579608
13,FUJIF,FUJIFILM Holdings Corp,54.04000092,False,2009.0,,1-Oct,15-Dec,7.0,7.0,4.0,4.0,1-Oct,15-Dec,4.065070941,3-Dec,1-Feb,8.0,3.0,8.0,3.0,3-Dec,1-Feb,5.920148263,17-Dec,31-Jan,8.0,3.0,8.0,3.0,17-Dec,31-Jan,5.014950246000001,2-Jan,1-Feb,10.0,1.0,10.0,1.0,2-Jan,1-Feb,5.054217147,19-Mar,3-Apr,8.0,3.0,8.0,3.0,2-Jan,17-Jan,3.48852505
14,FMMFF,Fuji Corp,17.79000092,False,2010.0,,12-Aug,26-Oct,6.0,6.0,4.0,4.0,1-Feb,16-Apr,4.117443762,13-Sep,12-Nov,5.0,5.0,5.0,5.0,13-Feb,13-Apr,3.935245674,24-Sep,8-Nov,4.0,6.0,4.0,6.0,11-Feb,27-Mar,3.750614173,25-Sep,25-Oct,4.0,6.0,4.0,6.0,31-Jan,1-Mar,3.7609708719999997,16-Sep,1-Oct,1.0,9.0,1.0,9.0,15-Feb,1-Mar,3.507270922
15,FURGF,Fugro NV,4.670000076,False,2009.0,,26-Feb,11-May,6.0,6.0,5.0,5.0,25-Feb,10-May,4.809426341,17-Mar,16-May,5.0,6.0,5.0,6.0,12-Mar,11-May,5.398584284,11-Sep,26-Oct,7.0,4.0,7.0,4.0,11-Sep,26-Oct,4.704047891,29-Sep,29-Oct,5.0,6.0,5.0,6.0,29-Sep,29-Oct,5.742656257,27-Apr,12-May,4.0,7.0,4.0,7.0,26-Apr,11-May,1.087158827
16,FCEL,FuelCell Energy Inc,5.639900207999999,False,2009.0,,1-Feb,16-Apr,4.0,4.0,7.0,7.0,1-Feb,16-Apr,1.549136439,23-Feb,23-Apr,4.0,7.0,4.0,7.0,23-Feb,23-Apr,-2.882961426,6-Feb,22-Mar,4.0,7.0,4.0,7.0,6-Feb,22-Mar,1.906804102,8-May,7-Jun,4.0,7.0,4.0,7.0,8-May,7-Jun,-7.495130345,23-May,7-Jun,6.0,5.0,6.0,5.0,23-May,7-Jun,12.05712365
17,FTEK,Fuel Tech Inc,1.01030004,False,2009.0,,1-Sep,15-Nov,4.0,4.0,7.0,7.0,1-Sep,15-Nov,8.686892691,25-Oct,24-Dec,4.0,7.0,4.0,7.0,25-Oct,24-Dec,3.238085017,27-Sep,11-Nov,3.0,8.0,3.0,8.0,27-Sep,11-Nov,1.792410511,22-Aug,21-Sep,4.0,7.0,4.0,7.0,22-Aug,21-Sep,5.071434891,29-Dec,13-Jan,6.0,5.0,6.0,5.0,29-Dec,13-Jan,3.100850973
18,FUGI,Fuego Enterprises Inc,0.50999999,False,2009.0,,2-Jan,17-Mar,6.0,6.0,5.0,5.0,2-Jan,17-Mar,6.2351184779999995,6-Jan,6-Mar,5.0,6.0,5.0,6.0,6-Jan,6-Mar,10.80884794,2-Jan,16-Feb,6.0,5.0,6.0,5.0,2-Jan,16-Feb,-6.501747898,2-Jan,1-Feb,7.0,4.0,7.0,4.0,2-Jan,1-Feb,-4.543730066,24-Feb,10-Mar,5.0,6.0,5.0,6.0,24-Feb,10-Mar,10.36530412
19,FCN,FTI Consulting Inc,105.84500120000001,False,2009.0,,28-Feb,13-May,4.0,4.0,7.0,7.0,28-Feb,13-May,5.628531327999999,29-Oct,28-Dec,4.0,7.0,4.0,7.0,29-Oct,28-Dec,5.845196217000001,2-Mar,16-Apr,3.0,8.0,3.0,8.0,2-Mar,16-Apr,6.2534245120000005,10-Mar,9-Apr,5.0,6.0,5.0,6.0,10-Mar,9-Apr,5.44954534,29-Oct,13-Nov,2.0,9.0,2.0,9.0,29-Oct,13-Nov,4.20546029
20,FRPH,FRP Holdings Inc,43.75999832,False,2009.0,,25-May,8-Aug,4.0,4.0,7.0,7.0,25-May,8-Aug,6.683703317999999,20-May,19-Jul,3.0,8.0,3.0,8.0,21-May,20-Jul,9.276870046,22-May,6-Jul,5.0,6.0,4.0,7.0,22-May,6-Jul,7.994038702,22-May,21-Jun,5.0,6.0,5.0,6.0,22-May,21-Jun,5.365933616,21-Oct,5-Nov,5.0,6.0,5.0,6.0,21-Oct,5-Nov,3.143002678
21,FRO,Frontline Ltd,6.7899999620000004,False,2009.0,,4-Sep,18-Nov,4.0,4.0,7.0,7.0,4-Sep,18-Nov,4.926394153,23-Sep,22-Nov,5.0,6.0,5.0,6.0,23-Sep,22-Nov,6.10432127,2-Mar,16-Apr,5.0,6.0,5.0,6.0,30-Sep,14-Nov,2.4710871290000003,10-Dec,9-Jan,6.0,5.0,6.0,5.0,10-Dec,9-Jan,9.748609067,29-Dec,13-Jan,7.0,4.0,7.0,4.0,29-Dec,13-Jan,8.038234919
22,DVNHF,Frontier Services Group Ltd,0.035,False,2009.0,,16-Oct,30-Dec,5.0,5.0,4.0,4.0,16-Oct,30-Dec,5.102953793999999,2-Oct,1-Dec,3.0,6.0,3.0,6.0,2-Oct,1-Dec,-3.6826447289999997,16-Oct,30-Nov,4.0,5.0,4.0,5.0,16-Oct,30-Nov,3.840202535,15-Oct,14-Nov,2.0,7.0,2.0,7.0,15-Oct,14-Nov,7.489804196000001,21-Jan,5-Feb,2.0,7.0,2.0,7.0,21-Jan,5-Feb,6.39849008
23,HLKMF,Frontier Lithium Inc,0.27000001100000004,False,2010.0,,21-Dec,6-Mar,8.0,8.0,2.0,2.0,21-Dec,6-Mar,23.86901841,26-Dec,24-Feb,6.0,4.0,6.0,4.0,26-Dec,24-Feb,14.84077613,20-Dec,3-Feb,6.0,4.0,6.0,4.0,20-Dec,3-Feb,14.79884553,28-Dec,27-Jan,8.0,2.0,8.0,2.0,28-Dec,27-Jan,15.02309364,7-Jan,22-Jan,7.0,3.0,7.0,3.0,7-Jan,22-Jan,11.74188839
24,FTRCQ,Frontier Communications Corp,0.10800000300000001,False,2009.0,,27-Jun,10-Sep,5.0,5.0,6.0,6.0,25-Jun,8-Sep,1.053597004,12-Jul,10-Sep,5.0,6.0,5.0,6.0,12-Jul,10-Sep,-1.633765435,7-Aug,21-Sep,3.0,8.0,3.0,8.0,7-Aug,21-Sep,3.227065568,9-Jul,8-Aug,4.0,7.0,4.0,7.0,9-Jul,8-Aug,0.44062446899999996,19-Jul,3-Aug,6.0,5.0,6.0,5.0,23-Mar,7-Apr,4.12103005
25,FRMO,FRMO Corp,6.75,False,2009.0,,23-Mar,6-Jun,8.0,8.0,3.0,3.0,23-Mar,6-Jun,13.41273967,1-Apr,31-May,6.0,5.0,6.0,5.0,1-Apr,31-May,11.64894543,21-Mar,5-May,7.0,4.0,7.0,4.0,21-Mar,5-May,10.82095651,2-Nov,2-Dec,6.0,5.0,6.0,5.0,2-Nov,2-Dec,3.360332694,1-Apr,16-Apr,6.0,5.0,6.0,5.0,1-Apr,16-Apr,7.095154716000001
26,FHLB,Friendly Hills Bank,8.0,False,2009.0,,1-May,15-Jul,7.0,7.0,4.0,4.0,1-May,15-Jul,3.137583898,4-Apr,3-Jun,6.0,5.0,6.0,5.0,4-Apr,3-Jun,5.544665255,20-Jan,5-Mar,8.0,3.0,8.0,3.0,20-Jan,5-Mar,4.894546425,26-Apr,26-May,4.0,7.0,4.0,7.0,26-Apr,26-May,4.209973424,11-Sep,26-Sep,3.0,8.0,3.0,8.0,11-Sep,26-Sep,4.558725559
27,FDBL,Friendable Inc,0.015900001,False,2009.0,,11-Dec,24-Feb,3.0,3.0,6.0,6.0,11-Dec,24-Feb,7.011094121,23-Nov,22-Jan,4.0,5.0,4.0,5.0,23-Nov,22-Jan,-108.130609,8-Dec,22-Jan,4.0,5.0,4.0,5.0,8-Dec,22-Jan,-28.61982064,10-Dec,9-Jan,4.0,5.0,4.0,5.0,10-Dec,9-Jan,8.813728675,29-Dec,13-Jan,7.0,2.0,7.0,2.0,29-Dec,13-Jan,12.70831356
28,FRD,Friedman Industries Inc,5.840000152999999,False,2009.0,,23-Aug,6-Nov,6.0,6.0,5.0,5.0,23-Aug,6-Nov,2.686285932,21-Aug,20-Oct,6.0,5.0,6.0,5.0,21-Aug,20-Oct,3.2501349939999997,27-Sep,11-Nov,6.0,5.0,6.0,5.0,28-Mar,12-May,2.453625804,21-Jul,20-Aug,6.0,5.0,6.0,5.0,21-Jul,20-Aug,0.679149379,3-Jun,18-Jun,7.0,4.0,6.0,5.0,3-Jun,18-Jun,2.089842849
29,FNLPF,Fresnillo PLC,14.68999958,False,2009.0,,20-Jun,3-Sep,4.0,4.0,7.0,7.0,20-Jun,3-Sep,8.98626358,30-Jun,29-Aug,7.0,4.0,7.0,4.0,30-Jun,29-Aug,9.309752497,9-Jan,23-Feb,6.0,5.0,6.0,5.0,9-Jan,23-Feb,8.892480559,21-Jun,21-Jul,5.0,6.0,5.0,6.0,21-Jun,21-Jul,10.41878305,3-Jul,18-Jul,6.0,5.0,6.0,5.0,3-Jul,18-Jul,5.104302363
30,FDP,Fresh Del Monte Produce Inc,23.92499924,False,2009.0,,5-Mar,19-May,5.0,5.0,6.0,6.0,1-Aug,15-Oct,1.6692783119999999,1-Mar,30-Apr,4.0,7.0,4.0,7.0,1-Mar,30-Apr,2.904632054,2-Aug,16-Sep,5.0,6.0,5.0,6.0,2-Aug,16-Sep,3.106268052,28-Mar,27-Apr,6.0,5.0,6.0,5.0,28-Mar,27-Apr,3.3661230619999998,26-Aug,10-Sep,7.0,4.0,7.0,4.0,26-Aug,10-Sep,1.967318671
31,FMS,Fresenius Medical Care AG & Co. KGaA,42.44499969,False,2009.0,,13-Dec,26-Feb,5.0,5.0,6.0,6.0,13-Dec,26-Feb,3.82909186,23-May,22-Jul,8.0,3.0,8.0,3.0,23-May,22-Jul,4.786859485,20-Mar,4-May,8.0,3.0,8.0,3.0,20-Mar,4-May,5.40402341,22-Mar,21-Apr,8.0,3.0,8.0,3.0,22-Mar,21-Apr,4.842268337,24-Mar,8-Apr,4.0,7.0,4.0,7.0,24-Mar,8-Apr,3.44049937
32,FEIM,Frequency Electronics Inc,10.06999969,False,2009.0,,10-Nov,24-Jan,7.0,7.0,4.0,4.0,10-Nov,24-Jan,3.932115193,15-Dec,13-Feb,7.0,4.0,7.0,4.0,15-Dec,13-Feb,5.079174556,26-Nov,10-Jan,8.0,3.0,8.0,3.0,26-Nov,10-Jan,6.502149114,11-Dec,10-Jan,6.0,5.0,6.0,5.0,11-Dec,10-Jan,4.607956647,27-Mar,11-Apr,7.0,4.0,7.0,4.0,27-Mar,11-Apr,0.191318013
33,RAIL,FreightCar America Inc,1.605000019,False,2009.0,,22-Aug,5-Nov,5.0,5.0,6.0,6.0,22-Aug,5-Nov,-0.937484141,20-Jul,18-Sep,4.0,7.0,4.0,7.0,20-Jul,18-Sep,2.116400203,25-Aug,9-Oct,4.0,7.0,4.0,7.0,25-Aug,9-Oct,8.17214153,28-Mar,27-Apr,5.0,6.0,5.0,6.0,28-Mar,27-Apr,8.542452674,4-Sep,19-Sep,6.0,5.0,6.0,5.0,4-Sep,19-Sep,5.957043535
34,FSNR,Freestone Resources Inc,0.02,False,2009.0,,22-Aug,5-Nov,2.0,2.0,9.0,9.0,22-Aug,5-Nov,4.606782575,20-Jun,19-Aug,3.0,8.0,3.0,8.0,20-Jun,19-Aug,4.776127666,13-Mar,27-Apr,5.0,6.0,5.0,6.0,13-Mar,27-Apr,11.28793925,20-Oct,19-Nov,4.0,7.0,4.0,7.0,20-Oct,19-Nov,14.32887954,21-Apr,6-May,2.0,9.0,2.0,9.0,21-Apr,6-May,17.29076491
35,FCX,Freeport-McMoRan Inc,21.03000069,False,2009.0,,24-May,7-Aug,3.0,3.0,8.0,8.0,22-May,5-Aug,2.1085303769999997,24-May,23-Jul,3.0,8.0,3.0,8.0,30-Aug,29-Oct,5.238400563,26-Sep,10-Nov,4.0,7.0,4.0,7.0,26-Sep,10-Nov,7.2648569279999995,24-Jun,24-Jul,4.0,7.0,3.0,8.0,24-Jun,24-Jul,5.603512512000001,22-Dec,6-Jan,7.0,4.0,7.0,4.0,22-Dec,6-Jan,4.1534048939999995
36,FRHLF,Freehold Royalties Ltd,3.6896998880000003,False,2009.0,,11-Dec,24-Feb,6.0,6.0,5.0,5.0,9-Feb,24-Apr,-2.364549616,18-Mar,17-May,4.0,7.0,4.0,7.0,18-Mar,17-May,6.575132494,14-Mar,28-Apr,5.0,6.0,5.0,6.0,14-Mar,28-Apr,9.637008932,29-Mar,28-Apr,7.0,4.0,7.0,4.0,29-Mar,28-Apr,9.217774278,29-Mar,13-Apr,7.0,4.0,7.0,4.0,29-Mar,13-Apr,7.260834299
37,FGOVF,Freegold Ventures Ltd,0.602050006,False,2010.0,,16-Dec,1-Mar,5.0,5.0,5.0,5.0,16-Dec,1-Mar,5.840201273,14-Jul,12-Sep,7.0,3.0,7.0,3.0,14-Jul,12-Sep,2.641239646,4-Jun,19-Jul,5.0,5.0,5.0,5.0,4-Jun,19-Jul,9.621686179,12-Jun,12-Jul,4.0,6.0,4.0,6.0,12-Jun,12-Jul,12.12719719,29-Aug,13-Sep,3.0,7.0,3.0,7.0,29-Aug,13-Sep,10.01705208
38,FDVA,Freedom Bank Of Virginia,8.75,False,2009.0,,24-Mar,7-Jun,7.0,7.0,4.0,4.0,24-Mar,7-Jun,5.159879654,13-Jul,11-Sep,6.0,5.0,6.0,5.0,13-Jul,11-Sep,5.924326369,8-Jan,22-Feb,9.0,2.0,9.0,2.0,8-Jan,22-Feb,6.911421409,2-Apr,2-May,4.0,7.0,4.0,7.0,2-Apr,2-May,2.494921227,28-Jan,12-Feb,5.0,6.0,5.0,6.0,28-Jan,12-Feb,8.481399803
39,FKWL,Franklin Wireless Corp,21.79999924,False,2009.0,,23-Jun,6-Sep,7.0,7.0,4.0,4.0,23-Jun,6-Sep,10.08968558,1-Oct,30-Nov,7.0,4.0,7.0,4.0,1-Oct,30-Nov,7.092506929,23-Jun,7-Aug,5.0,6.0,5.0,6.0,23-Jun,7-Aug,11.75046801,17-Dec,16-Jan,6.0,5.0,6.0,5.0,17-Dec,16-Jan,8.013519432999999,27-Aug,11-Sep,4.0,7.0,4.0,7.0,27-Aug,11-Sep,6.981227433
40,FT,Franklin Universal Trust,7.214399815,False,2009.0,,18-Feb,3-May,9.0,8.0,2.0,3.0,11-Dec,24-Feb,3.523303838,19-Mar,18-May,10.0,1.0,8.0,3.0,13-Mar,12-May,3.2973349030000003,18-Mar,2-May,8.0,3.0,8.0,3.0,19-Mar,3-May,3.7108173339999997,3-Apr,3-May,8.0,3.0,8.0,3.0,3-Apr,3-May,2.8893301730000003,18-Mar,2-Apr,6.0,5.0,6.0,5.0,9-Jul,24-Jul,2.126074194
41,FSP,Franklin Street Properties Corp,4.900000095,False,2009.0,,20-May,3-Aug,6.0,5.0,5.0,6.0,22-May,5-Aug,2.8663052810000003,31-May,30-Jul,6.0,5.0,6.0,5.0,22-May,21-Jul,2.8578149969999997,23-Jun,7-Aug,6.0,5.0,5.0,6.0,19-Mar,3-May,3.610852436,22-Jun,22-Jul,7.0,4.0,6.0,5.0,9-Mar,8-Apr,3.0929014089999995,23-May,7-Jun,5.0,6.0,5.0,6.0,23-May,7-Jun,1.293783271
42,BEN,Franklin Resources Inc,21.85499954,False,2009.0,,23-Sep,7-Dec,7.0,7.0,4.0,4.0,23-Sep,7-Dec,4.844909812,3-Oct,2-Dec,5.0,6.0,5.0,6.0,3-Oct,2-Dec,5.425277702000001,25-Sep,9-Nov,5.0,6.0,5.0,6.0,1-Oct,15-Nov,4.868387844,26-Jun,26-Jul,6.0,5.0,6.0,5.0,27-Jun,27-Jul,4.106306124,8-Feb,23-Feb,6.0,5.0,6.0,5.0,12-Oct,27-Oct,2.408851938
43,FMNJ,Franklin Mining Inc,0.0095,False,2009.0,,27-Dec,12-Mar,6.0,6.0,5.0,5.0,27-Dec,12-Mar,43.99140209,21-Dec,19-Feb,7.0,4.0,7.0,4.0,21-Dec,19-Feb,36.18652564,28-Dec,11-Feb,7.0,4.0,7.0,4.0,28-Dec,11-Feb,47.71246365,12-Jan,11-Feb,6.0,5.0,6.0,5.0,12-Jan,11-Feb,45.65992805,13-Jun,28-Jun,2.0,9.0,2.0,9.0,13-Jun,28-Jun,26.85037942
44,FTF,Franklin Limited Duration Income Trust,8.56000042,False,2009.0,,12-Dec,25-Feb,9.0,7.0,2.0,4.0,13-Dec,26-Feb,2.882267282,18-Mar,17-May,9.0,2.0,7.0,4.0,13-Dec,11-Feb,2.5132491519999998,18-Mar,2-May,9.0,2.0,6.0,5.0,14-Dec,28-Jan,2.7003072360000004,15-Mar,14-Apr,9.0,2.0,9.0,2.0,13-Dec,12-Jan,1.909708034,17-Mar,1-Apr,7.0,4.0,7.0,4.0,15-Mar,30-Mar,1.517522565
45,FRAF,Franklin Financial Services Corp,26.04000092,False,2009.0,,16-Sep,30-Nov,7.0,7.0,4.0,4.0,10-Sep,24-Nov,4.09687849,11-Mar,10-May,7.0,4.0,6.0,5.0,12-Mar,11-May,5.076927915,15-Apr,30-May,7.0,4.0,7.0,4.0,15-Apr,30-May,2.3857983209999998,16-Apr,16-May,6.0,5.0,6.0,5.0,29-Sep,29-Oct,3.148906352,27-Apr,12-May,6.0,5.0,6.0,5.0,17-Oct,1-Nov,0.905178955
46,FELE,Franklin Electric Co Inc,68.17500305,False,2009.0,,20-Oct,3-Jan,6.0,6.0,5.0,5.0,20-Oct,3-Jan,5.502446437000001,10-Oct,9-Dec,7.0,4.0,6.0,5.0,10-Oct,9-Dec,7.993021952,16-Oct,30-Nov,6.0,5.0,6.0,5.0,16-Oct,30-Nov,6.986266796000001,13-Oct,12-Nov,7.0,4.0,7.0,4.0,13-Oct,12-Nov,5.610985573,18-Nov,3-Dec,7.0,4.0,7.0,4.0,18-Nov,3-Dec,2.963585234
47,FC,Franklin Covey Co,22.78000069,False,2009.0,,22-Sep,6-Dec,6.0,6.0,5.0,5.0,22-Sep,6-Dec,9.893423805,9-Oct,8-Dec,7.0,4.0,7.0,4.0,9-Oct,8-Dec,6.4246293770000005,24-Oct,8-Dec,5.0,6.0,5.0,6.0,24-Oct,8-Dec,5.925656642000001,24-Oct,23-Nov,6.0,5.0,6.0,5.0,24-Oct,23-Nov,4.367397167,21-May,5-Jun,4.0,7.0,4.0,7.0,21-May,5-Jun,3.50648957
