symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule_r_75,adj_up_end_schedule_r_75,adj_ups_r_75,adj_downs_r_75,close_ups_r_75,close_downs_r_75,close_up_start_schedule_r_75,close_up_end_schedule_r_75,close_up_percent_avg_r_75,adj_up_start_schedule_r_60,adj_up_end_schedule_r_60,adj_ups_r_60,adj_downs_r_60,close_ups_r_60,close_downs_r_60,close_up_start_schedule_r_60,close_up_end_schedule_r_60,close_up_percent_avg_r_60,adj_up_start_schedule_r_45,adj_up_end_schedule_r_45,adj_ups_r_45,adj_downs_r_45,close_ups_r_45,close_downs_r_45,close_up_start_schedule_r_45,close_up_end_schedule_r_45,close_up_percent_avg_r_45,adj_up_start_schedule_r_30,adj_up_end_schedule_r_30,adj_ups_r_30,adj_downs_r_30,close_ups_r_30,close_downs_r_30,close_up_start_schedule_r_30,close_up_end_schedule_r_30,close_up_percent_avg_r_30,adj_up_start_schedule_r_15,adj_up_end_schedule_r_15,adj_ups_r_15,adj_downs_r_15,close_ups_r_15,close_downs_r_15,close_up_start_schedule_r_15,close_up_end_schedule_r_15,close_up_percent_avg_r_15
MSLP,MusclePharm Corp,0.180000007,FALSE,2010,,6-Mar,20-May,4,4,6,6,6-Mar,20-May,19.86169729,5-Mar,4-May,2,8,2,8,5-Mar,4-May,9.081382812,22-Mar,6-May,4,6,4,6,22-Mar,6-May,12.9909162,20-Apr,20-May,6,4,6,4,20-Apr,20-May,15.62728111,23-Apr,8-May,6,4,6,4,23-Apr,8-May,18.51143688
MUR,Murphy Oil Corp,9.359999657,FALSE,2009,,5-Sep,19-Nov,5,4,6,7,5-Sep,19-Nov,4.72636703,20-Sep,19-Nov,4,7,4,7,20-Sep,19-Nov,3.842968284,4-Sep,19-Oct,4,7,4,7,4-Sep,19-Oct,2.036323216,27-Oct,26-Nov,4,7,4,7,12-Mar,11-Apr,2.569435594,14-Dec,29-Dec,6,5,6,5,14-Dec,29-Dec,2.866360754
MRAAY,Murata Manufacturing Co Ltd,19.52000046,FALSE,2010,,12-Sep,26-Nov,7,7,3,3,12-Sep,26-Nov,8.806384694,6-Sep,5-Nov,8,2,8,2,6-Oct,5-Dec,7.208843745,4-Sep,19-Oct,7,3,7,3,16-Oct,30-Nov,5.696747394,24-May,23-Jun,8,2,8,2,24-May,23-Jun,5.261397622,25-May,9-Jun,6,4,6,4,25-May,9-Jun,3.612216393
MUNMF,Mundoro Capital Inc,0.129999995,FALSE,2009,,2-Jul,15-Sep,5,5,6,6,2-Jul,15-Sep,7.346650743,2-Jul,31-Aug,4,7,4,7,2-Jul,31-Aug,10.7564858,6-Jul,20-Aug,3,8,3,8,6-Jul,20-Aug,8.396784667,3-Jul,2-Aug,5,6,5,6,3-Jul,2-Aug,8.737376081,5-Jan,20-Jan,4,7,4,7,5-Jan,20-Jan,7.713064091
MYBF,Muncy Bank Financial Inc,35.5,FALSE,2009,,29-May,12-Aug,4,4,7,7,29-May,12-Aug,4.544578789,23-Apr,22-Jun,4,7,4,7,7-Dec,5-Feb,4.906368048,21-Nov,5-Jan,4,7,4,7,15-Nov,30-Dec,4.357584969,3-Dec,2-Jan,5,6,5,6,6-Dec,5-Jan,4.78123691,14-Dec,29-Dec,4,7,4,7,14-Dec,29-Dec,4.006260391
MURGY,Munchener Ruckversicherungs-Gesellschaft AG,28.44000053,FALSE,2009,,19-Sep,3-Dec,9,9,2,2,19-Sep,3-Dec,6.191612742,19-Sep,18-Nov,6,5,6,5,19-Sep,18-Nov,5.443445595,11-Jun,26-Jul,8,3,8,3,11-Jun,26-Jul,2.958319162,19-Mar,18-Apr,8,3,8,3,19-Mar,18-Apr,3.453360555,1-Apr,16-Apr,6,5,6,5,1-Apr,16-Apr,2.463680653
MURGF,Munchener Ruckversicherungs-Gesellschaft AG,288.2999878,FALSE,2009,,19-Sep,3-Dec,9,9,2,2,19-Sep,3-Dec,6.0588332,19-Sep,18-Nov,6,5,6,5,19-Sep,18-Nov,4.90436471,12-Mar,26-Apr,7,4,7,4,12-Mar,26-Apr,5.910846871,29-Mar,28-Apr,8,3,8,3,12-Mar,11-Apr,3.998086773,27-Mar,11-Apr,6,5,6,5,27-Mar,11-Apr,1.818517249
MLLGF,Mullen Group Ltd,7.099999905,FALSE,2009,,3-Jun,17-Aug,5,5,6,6,3-Jun,17-Aug,6.857274,7-Jun,6-Aug,4,7,4,7,7-Jun,6-Aug,6.837663555,26-Jul,9-Sep,5,6,4,7,26-Jul,9-Sep,2.041403563,14-Dec,13-Jan,4,7,4,7,7-Jul,6-Aug,3.585406345,21-Dec,5-Jan,5,6,5,6,21-Dec,5-Jan,3.858067004
MWA,"Mueller Water Products, Inc.",11.88000011,FALSE,2009,,11-Oct,25-Dec,5,5,6,6,11-Oct,25-Dec,7.381205826,13-Sep,12-Nov,3,8,3,8,13-Sep,12-Nov,5.6978973,13-Nov,28-Dec,4,7,4,7,13-Nov,28-Dec,5.101061989,28-Oct,27-Nov,5,6,5,6,9-Jul,8-Aug,2.299461928,14-Apr,29-Apr,6,5,6,5,14-Apr,29-Apr,3.70584732
MLI,Mueller Industries Inc,33,FALSE,2009,,30-Oct,13-Jan,7,7,4,4,30-Oct,13-Jan,4.739121688,1-Oct,30-Nov,6,5,6,5,1-Oct,30-Nov,6.337688441,22-Jun,6-Aug,7,4,7,4,22-Jun,6-Aug,5.069300429,26-Jun,26-Jul,4,7,4,7,26-Jun,26-Jul,5.852901503,22-May,6-Jun,5,6,5,6,2-Feb,17-Feb,3.498239276
MTUAY,MTU Aero Engines AG,121.8000031,FALSE,2010,,15-Oct,29-Dec,6,6,4,4,15-Oct,29-Dec,9.061697783,18-Mar,17-May,6,4,6,4,15-Mar,14-May,4.221690153,15-Oct,29-Nov,7,3,7,3,15-Oct,29-Nov,6.112762453,18-Mar,17-Apr,8,2,8,2,15-Oct,14-Nov,5.230243576,1-Apr,16-Apr,7,3,7,3,1-Apr,16-Apr,2.251663275
MTSC,MTS Systems Corp,33.72000122,FALSE,2009,,21-Oct,4-Jan,6,6,5,5,21-Oct,4-Jan,4.435383245,31-May,30-Jul,5,6,5,6,2-Nov,1-Jan,4.729205434,6-Sep,21-Oct,5,6,5,6,13-Nov,28-Dec,1.618270163,19-Sep,19-Oct,6,5,6,5,19-Sep,19-Oct,3.380005657,13-Nov,28-Nov,8,3,8,3,13-Nov,28-Nov,1.591701965
MTCPY,MTR Corp Ltd,16.32999992,FALSE,2010,,23-Jan,7-Apr,5,5,5,5,23-Jan,7-Apr,2.905085427,21-Jul,19-Sep,5,5,5,5,7-Feb,7-Apr,3.839629582,14-Aug,28-Sep,6,4,6,4,13-Aug,27-Sep,2.148384804,13-Aug,12-Sep,4,5,4,5,13-Aug,12-Sep,1.825885174,2-Sep,17-Sep,4,5,4,5,4-Sep,19-Sep,1.785241028
MTNOY,MTN Group Ltd,4.289999962,FALSE,2010,,9-Feb,24-Apr,4,4,6,6,19-Feb,4-May,3.87240017,8-Feb,8-Apr,1,9,1,9,31-May,30-Jul,5.567512021,6-Jun,21-Jul,3,7,3,7,6-Jun,21-Jul,4.602620995,7-Oct,6-Nov,2,8,2,8,7-Oct,6-Nov,2.308298494,16-Dec,31-Dec,3,7,3,7,16-Dec,31-Dec,4.810379804
MSGN,MSG Networks Inc,11.39000034,FALSE,2010,,27-Oct,10-Jan,7,7,3,3,27-Oct,10-Jan,7.589821372,4-Nov,3-Jan,8,2,8,2,4-Nov,3-Jan,6.054485722,20-Nov,4-Jan,7,3,7,3,20-Nov,4-Jan,5.479905655,13-Oct,12-Nov,4,6,4,6,13-Oct,12-Nov,4.419271473,26-Jun,11-Jul,4,6,4,6,26-Jun,11-Jul,2.604527098
MSCI,MSCI Inc,399.9500122,FALSE,2009,,29-Oct,12-Jan,9,9,2,2,29-Oct,12-Jan,8.497065186,23-May,22-Jul,9,2,9,2,23-May,22-Jul,9.2682493,5-Jun,20-Jul,7,4,7,4,5-Jun,20-Jul,5.336253723,24-Jun,24-Jul,6,5,6,5,24-Jun,24-Jul,5.888646288,30-Oct,14-Nov,9,2,9,2,30-Oct,14-Nov,3.521166369
MSM,MSC Industrial Direct Co Inc,84.41000366,FALSE,2009,,27-Oct,10-Jan,7,7,4,4,27-Oct,10-Jan,6.249536373,10-Oct,9-Dec,6,5,6,5,1-Oct,30-Nov,7.417606814,16-Oct,30-Nov,6,5,6,5,1-Oct,15-Nov,6.388180264,10-Oct,9-Nov,7,4,7,4,10-Oct,9-Nov,4.60188517,19-Dec,3-Jan,6,5,6,5,19-Dec,3-Jan,1.860222354
MSBF,MSB Financial Corp,10.38000011,FALSE,2009,,8-Dec,21-Feb,8,8,3,3,8-Dec,21-Feb,5.249072327,8-Dec,6-Feb,9,2,9,2,10-Nov,9-Jan,4.3927682,9-Dec,23-Jan,7,4,7,4,9-Dec,23-Jan,3.33078207,12-May,11-Jun,7,4,7,4,1-Apr,1-May,3.425884344,3-Feb,18-Feb,5,6,5,6,3-Feb,18-Feb,2.961531504
MSA,MSA Safety Inc,138.6300049,FALSE,2009,,4-Sep,18-Nov,8,8,3,3,6-Oct,20-Dec,7.642459705,1-Oct,30-Nov,8,3,7,4,15-Mar,14-May,7.33981762,24-Oct,8-Dec,6,5,6,5,11-Mar,25-Apr,5.298385608,1-Nov,1-Dec,7,4,7,4,1-Nov,1-Dec,2.882604422,7-Feb,22-Feb,6,5,6,5,5-Apr,20-Apr,2.011146421
MSADY,MS&AD Insurance Group Holdings Inc,15.25,FALSE,2009,,16-Mar,30-May,6,6,5,5,16-Mar,30-May,5.176420591,15-Mar,14-May,6,5,6,5,2-Nov,1-Jan,4.801060931,16-Mar,30-Apr,7,4,7,4,17-Mar,1-May,4.869584006,1-Apr,1-May,8,3,8,3,1-Apr,1-May,4.10842429,3-Feb,18-Feb,7,4,7,4,3-Feb,18-Feb,1.611580487
MSADF,MS&AD Insurance Group Holdings Inc,26.87000084,FALSE,2009,,19-May,2-Aug,4,5,7,6,8-Apr,22-Jun,3.235923886,28-Apr,27-Jun,4,7,7,4,6-Apr,5-Jun,2.953769045,13-May,27-Jun,4,7,4,7,23-Apr,7-Jun,0.853182241,30-May,29-Jun,3,8,5,6,4-Apr,4-May,2.929413599,11-May,26-May,3,8,5,6,7-Feb,22-Feb,3.110001001
MNHVF,Mowi ASA,20.29999924,FALSE,2009,,3-Jun,17-Aug,7,7,4,4,30-Aug,13-Nov,8.566184958,22-Mar,21-May,9,2,8,3,22-Mar,21-May,9.319072932,3-Apr,18-May,7,4,7,4,3-Apr,18-May,7.431861325,30-Sep,30-Oct,7,4,7,4,30-Sep,30-Oct,5.941075643,7-Oct,22-Oct,4,7,4,7,7-Oct,22-Oct,5.939173009
MOV,Movado Group Inc,15.22000027,FALSE,2009,,8-Feb,23-Apr,5,5,6,6,8-Feb,23-Apr,5.153721879,5-Feb,5-Apr,5,6,5,6,5-Feb,5-Apr,6.162547714,22-Mar,6-May,4,7,4,7,22-Mar,6-May,7.522458167,22-Mar,21-Apr,4,7,4,7,22-Mar,21-Apr,6.881520521,5-Oct,20-Oct,4,7,4,7,5-Oct,20-Oct,3.805749933
MPVDF,Mountain Province Diamonds Inc,0.319999993,FALSE,2009,,22-Mar,5-Jun,2,2,9,9,22-Mar,5-Jun,9.462769621,21-Mar,20-May,5,6,5,6,21-Mar,20-May,6.777988759,19-Mar,3-May,4,7,4,7,19-Mar,3-May,8.264234189,17-Dec,16-Jan,5,6,5,6,17-Dec,16-Jan,7.644118703,18-Dec,2-Jan,5,6,5,6,18-Dec,2-Jan,4.119931054
MTGRF,Mount Gibson Iron Ltd,0.430000007,FALSE,2009,,6-Oct,20-Dec,4,4,7,7,6-Oct,20-Dec,-3.008407829,26-Jun,25-Aug,7,4,7,4,26-Dec,24-Feb,8.100132093,19-Dec,2-Feb,5,6,5,6,19-Dec,2-Feb,7.140473521,21-Oct,20-Nov,6,5,6,5,21-Oct,20-Nov,7.242927316,29-Dec,13-Jan,6,5,6,5,29-Dec,13-Jan,6.260054765
MSI,Motorola Solutions Inc,167.4499969,FALSE,2009,,3-Aug,17-Oct,8,7,3,4,10-Sep,24-Nov,6.506258024,2-Oct,1-Dec,8,3,8,3,2-Oct,1-Dec,5.151661882,24-Oct,8-Dec,7,4,7,4,24-Oct,8-Dec,3.635337751,24-Oct,23-Nov,5,6,5,6,26-Oct,25-Nov,2.906863021,11-Oct,26-Oct,5,6,5,6,11-Oct,26-Oct,1.328151958
MPAA,Motorcar Parts of America Inc,19.13999939,FALSE,2009,,9-Jul,22-Sep,7,7,4,4,9-Jul,22-Sep,3.800022912,20-Jul,18-Sep,6,5,6,5,20-Jul,18-Sep,6.119413284,3-Aug,17-Sep,5,6,5,6,3-Aug,17-Sep,7.099387696,20-Aug,19-Sep,6,5,6,5,20-Aug,19-Sep,5.853585413,6-Mar,21-Mar,7,4,7,4,6-Mar,21-Mar,1.315225047
MOSY,MoSys Inc,1.450000048,FALSE,2009,,16-Nov,30-Jan,2,2,9,9,16-Nov,30-Jan,4.439870178,30-Nov,29-Jan,5,6,5,6,30-Nov,29-Jan,7.613358137,8-Dec,22-Jan,8,3,8,3,8-Dec,22-Jan,7.047531102,14-Dec,13-Jan,8,3,8,3,14-Dec,13-Jan,8.366460055,29-Dec,13-Jan,7,4,7,4,29-Dec,13-Jan,8.072365388
MRWSY,Morrison (Wm) Supermarkets PLC,11.86999989,FALSE,2009,,29-Jun,12-Sep,7,7,4,4,29-Jun,12-Sep,4.127370116,26-Jun,25-Aug,7,4,7,4,26-Jun,25-Aug,3.339578818,30-Jul,13-Sep,6,5,6,5,30-Jul,13-Sep,2.581708461,13-Aug,12-Sep,6,5,6,5,13-Aug,12-Sep,3.209759895,12-Aug,27-Aug,6,5,6,5,30-Aug,14-Sep,1.783113037
MRWSF,Morrison (Wm) Supermarkets PLC,2.349999905,FALSE,2009,,30-Jun,13-Sep,5,5,6,6,30-Jun,13-Sep,4.158615486,9-Jul,7-Sep,7,4,7,4,9-Jul,7-Sep,2.641825838,16-Jun,31-Jul,6,5,6,5,16-Jun,31-Jul,2.915618114,24-Jun,24-Jul,6,5,6,5,24-Jun,24-Jul,2.123120045,8-Feb,23-Feb,5,6,5,6,8-Feb,23-Feb,2.060020931
MBDE,Morris Business Development Co,0.077749997,FALSE,2009,,3-Mar,17-May,1,1,10,10,3-Mar,17-May,29.30037942,18-Mar,17-May,1,10,1,10,18-Mar,17-May,29.30037942,21-Mar,5-May,1,10,1,10,21-Mar,5-May,28.96329325,18-Mar,17-Apr,1,10,1,10,18-Mar,17-Apr,28.75496042,29-Mar,13-Apr,1,10,1,10,29-Mar,13-Apr,20.77380999
MPSYF,MorphoSys AG,107.75,FALSE,2010,,26-Mar,9-Jun,6,6,4,4,26-Mar,9-Jun,10.83021099,5-Apr,4-Jun,5,5,5,5,5-Apr,4-Jun,9.254053453,15-Apr,30-May,6,4,6,4,15-Apr,30-May,9.382442129,26-Jun,26-Jul,7,3,7,3,26-Jun,26-Jul,7.704978812,18-Jul,2-Aug,6,4,6,4,18-Jul,2-Aug,4.010855276
MRCR,Moro Corp,0.850000024,FALSE,2009,,21-Dec,6-Mar,7,7,4,4,21-Dec,6-Mar,19.26020275,23-Jan,23-Mar,4,7,4,7,23-Jan,23-Mar,-6.157011377,30-Aug,14-Oct,4,7,4,7,30-Aug,14-Oct,18.56906154,7-Nov,7-Dec,5,6,5,6,7-Nov,7-Dec,10.32220204,7-Nov,22-Nov,5,6,5,6,7-Nov,22-Nov,6.413069466
MORN,Morningstar Inc,198.6199951,FALSE,2009,,13-May,27-Jul,10,10,1,1,13-May,27-Jul,7.172546074,20-May,19-Jul,8,3,8,3,20-May,19-Jul,5.735251477,27-Sep,11-Nov,8,3,8,3,13-Jun,28-Jul,3.690731556,27-Jun,27-Jul,8,3,8,3,27-Jun,27-Jul,5.017686974,9-Jan,24-Jan,7,4,7,4,10-Apr,25-Apr,3.455849614
MSIXF,Morneau Shepell Inc,21.09000015,FALSE,2010,,9-Apr,23-Jun,7,6,3,4,9-Apr,23-Jun,4.63368642,9-Apr,8-Jun,8,2,5,5,9-Apr,8-Jun,3.949885417,8-May,22-Jun,9,1,5,5,8-May,22-Jun,3.182627592,8-May,7-Jun,4,6,3,7,8-May,7-Jun,2.49467567,24-Jan,8-Feb,2,8,2,8,30-Apr,15-May,1.941037825
MGRUF,Morguard Real Estate Investment Trust,3.701519966,FALSE,2009,,4-Sep,18-Nov,4,4,7,7,4-Sep,18-Nov,0.713313894,14-Dec,12-Feb,4,7,4,7,14-Dec,12-Feb,2.478565418,5-Apr,20-May,4,7,4,7,5-Apr,20-May,3.625775898,4-Apr,4-May,4,6,4,6,4-Apr,4-May,4.577817643,8-Apr,23-Apr,3,6,3,6,8-Apr,23-Apr,3.360981866
MRCBF,Morguard Corp,80.93000031,FALSE,2010,,2-Apr,16-Jun,6,6,4,4,29-Sep,13-Dec,5.547676299,19-Apr,18-Jun,5,5,5,5,30-Sep,29-Nov,4.802175953,6-Aug,20-Sep,5,5,5,5,6-Aug,20-Sep,2.773660147,19-Aug,18-Sep,3,7,3,7,1-Oct,31-Oct,4.379772537,9-Jun,24-Jun,1,9,1,9,1-Oct,16-Oct,1.890462709
IIF,"Morgan Stanley India Investment Fund, Inc.",19.22999954,FALSE,2009,,23-May,6-Aug,6,6,5,5,22-Aug,5-Nov,4.385284814,7-May,6-Jul,4,7,4,7,23-Aug,22-Oct,4.214378399,22-Jun,6-Aug,5,6,5,6,24-Aug,8-Oct,3.29312317,15-May,14-Jun,6,5,6,5,15-May,14-Jun,4.466164914,23-Mar,7-Apr,8,3,8,3,23-Mar,7-Apr,3.539616786
EDD,Morgan Stanley Emerging Markets Domestic Debt Fund,6.059999943,FALSE,2009,,18-Dec,3-Mar,9,9,2,2,22-Dec,7-Mar,4.371996218,15-Dec,13-Feb,6,5,6,5,22-Dec,20-Feb,3.494015392,17-Mar,1-May,6,5,6,5,30-Mar,14-May,3.275298977,18-Mar,17-Apr,7,4,7,4,28-Jun,28-Jul,2.398766153,5-Jul,20-Jul,8,3,8,3,5-Jul,20-Jul,2.534577436
MSD,Morgan Stanley Emerg Mkts Debt Fd Inc,8.920000076,FALSE,2009,,17-Feb,2-May,9,9,2,2,22-Dec,7-Mar,2.730888029,18-Mar,17-May,7,4,7,4,15-Mar,14-May,2.6542134,19-Mar,3-May,6,5,6,5,30-Mar,14-May,3.079801542,24-Mar,23-Apr,8,3,8,3,4-Apr,4-May,2.198215561,7-Jul,22-Jul,7,4,7,4,7-Jul,22-Jul,1.688937369
CAF,Morgan Stanley China A Share Fund Inc,23.21999931,FALSE,2009,,26-Aug,9-Nov,6,6,5,5,28-Sep,12-Dec,4.815950314,6-Oct,5-Dec,5,6,5,6,6-Oct,5-Dec,4.09842453,6-Oct,20-Nov,5,6,5,6,30-Sep,14-Nov,4.038716674,24-Mar,23-Apr,5,6,5,6,16-Oct,15-Nov,2.180992584,28-Mar,12-Apr,5,6,5,6,29-Mar,13-Apr,2.734926384
MS,Morgan Stanley,58.81000137,FALSE,2009,,2-Oct,16-Dec,8,8,3,3,2-Oct,16-Dec,8.865269962,2-Oct,1-Dec,6,5,6,5,10-Sep,9-Nov,4.447340919,28-Sep,12-Nov,7,4,7,4,26-Sep,10-Nov,6.583047748,13-Oct,12-Nov,7,4,7,4,13-Oct,12-Nov,5.927825068,10-Jul,25-Jul,8,3,8,3,10-Jul,25-Jul,4.688801351
PALS,Mopals.com Inc,0.0098,FALSE,2009,,30-Jun,13-Sep,6,6,5,5,30-Jun,13-Sep,21.51198208,15-Jul,13-Sep,6,5,6,5,15-Jul,13-Sep,18.24126167,5-Jul,19-Aug,4,7,4,7,5-Jul,19-Aug,12.70885955,14-Aug,13-Sep,4,7,4,7,14-Aug,13-Sep,17.1364091,11-Jan,26-Jan,3,8,3,8,11-Jan,26-Jan,15.61196487
MCO,Moody's Corporation,272.6199951,FALSE,2009,,3-Feb,18-Apr,9,9,2,2,3-Feb,18-Apr,8.093346106,2-Feb,2-Apr,9,2,9,2,2-Feb,2-Apr,5.705699091,14-Jun,29-Jul,8,3,8,3,14-Jun,29-Jul,4.374372349,26-Jun,26-Jul,8,3,8,3,26-Jun,26-Jul,6.143202386,27-Jun,12-Jul,7,4,7,4,27-Jun,12-Jul,3.773296061
MMTMF,Monument Mining Ltd,0.059999999,FALSE,2009,,27-Jun,10-Sep,6,6,5,5,27-Jun,10-Sep,9.415956932,10-Jul,8-Sep,7,4,7,4,10-Jul,8-Sep,9.698165958,9-Aug,23-Sep,7,4,7,4,9-Aug,23-Sep,6.049311899,15-Aug,14-Sep,7,4,7,4,15-Aug,14-Sep,6.862222458,29-Dec,13-Jan,7,4,7,4,29-Dec,13-Jan,11.35107772
MNST,Monster Beverage Corp,84.22000122,FALSE,2009,,8-May,22-Jul,7,7,4,4,8-May,22-Jul,8.140737019,9-May,8-Jul,8,3,8,3,9-May,8-Jul,5.744628167,22-May,6-Jul,8,3,8,3,22-May,6-Jul,4.283686523,6-Nov,6-Dec,8,3,8,3,6-Nov,6-Dec,5.00792317,5-Feb,20-Feb,7,4,7,4,5-Feb,20-Feb,2.384470564
MNRO,Monro Inc,43.29000092,FALSE,2009,,24-Oct,7-Jan,6,6,5,5,24-Oct,7-Jan,5.92513315,24-Oct,23-Dec,8,3,8,3,24-Oct,23-Dec,6.55354063,1-Nov,16-Dec,6,5,6,5,1-Nov,16-Dec,5.447542676,3-Nov,3-Dec,5,6,5,6,3-Nov,3-Dec,4.104085418,4-Feb,19-Feb,3,8,3,8,4-Feb,19-Feb,2.588016964
MPWR,Monolithic Power Systems Inc,300.1099854,FALSE,2009,,6-Oct,20-Dec,7,7,4,4,6-Oct,20-Dec,9.916452649,2-Oct,1-Dec,7,4,7,4,2-Oct,1-Dec,8.979170786,6-Oct,20-Nov,6,5,6,5,6-Oct,20-Nov,8.829289924,2-Apr,2-May,6,5,6,5,2-Apr,2-May,7.200162481,23-Oct,7-Nov,6,5,6,5,23-Oct,7-Nov,4.799215679
