,symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule_r_75,adj_up_end_schedule_r_75,adj_ups_r_75,adj_downs_r_75,close_ups_r_75,close_downs_r_75,close_up_start_schedule_r_75,close_up_end_schedule_r_75,close_up_percent_avg_r_75,adj_up_start_schedule_r_60,adj_up_end_schedule_r_60,adj_ups_r_60,adj_downs_r_60,close_ups_r_60,close_downs_r_60,close_up_start_schedule_r_60,close_up_end_schedule_r_60,close_up_percent_avg_r_60,adj_up_start_schedule_r_45,adj_up_end_schedule_r_45,adj_ups_r_45,adj_downs_r_45,close_ups_r_45,close_downs_r_45,close_up_start_schedule_r_45,close_up_end_schedule_r_45,close_up_percent_avg_r_45,adj_up_start_schedule_r_30,adj_up_end_schedule_r_30,adj_ups_r_30,adj_downs_r_30,close_ups_r_30,close_downs_r_30,close_up_start_schedule_r_30,close_up_end_schedule_r_30,close_up_percent_avg_r_30,adj_up_start_schedule_r_15,adj_up_end_schedule_r_15,adj_ups_r_15,adj_downs_r_15,close_ups_r_15,close_downs_r_15,close_up_start_schedule_r_15,close_up_end_schedule_r_15,close_up_percent_avg_r_15
10,CEXPF,Cache Exploration Inc,0.157120004,FALSE,2010,,24-Aug,7-Nov,2,8,2,8,24-Aug,7-Nov,7.908579543,24-Aug,23-Oct,4,6,4,6,24-Aug,23-Oct,15.40782048,21-Sep,5-Nov,5,5,5,5,21-Sep,5-Nov,11.43783431,28-Jan,27-Feb,3,7,3,7,28-Jan,27-Feb,14.7824892,26-Aug,10-Sep,3,7,3,7,26-Aug,10-Sep,9.416814725
11,CACI,CACI International Inc,236.8200073,FALSE,2009,,27-Oct,10-Jan,8,3,8,3,27-Oct,10-Jan,7.766968285,2-Oct,1-Dec,10,1,10,1,2-Oct,1-Dec,8.249006743,21-Oct,5-Dec,7,4,7,4,21-Oct,5-Dec,7.025696481,15-Oct,14-Nov,8,3,8,3,15-Oct,14-Nov,6.265427514,25-Oct,9-Nov,7,4,7,4,25-Oct,9-Nov,5.503456233
12,CDNS,Cadence Design Systems Inc,115.8199997,FALSE,2009,,18-Mar,1-Jun,8,3,8,3,18-Mar,1-Jun,9.793743734,15-Mar,14-May,7,4,7,4,15-Mar,14-May,8.408577945,25-Mar,9-May,7,4,7,4,25-Mar,9-May,6.506314058,6-Apr,6-May,7,4,7,4,6-Apr,6-May,6.058091311,7-Feb,22-Feb,8,3,8,3,7-Feb,22-Feb,5.238189655
13,CDZI,Cadiz Inc,9.949999809,FALSE,2009,,20-Oct,3-Jan,4,7,4,7,20-Oct,3-Jan,9.803207856,5-Nov,4-Jan,5,6,5,6,5-Nov,4-Jan,11.31316734,20-Nov,4-Jan,3,8,3,8,20-Nov,4-Jan,10.56684782,5-Dec,4-Jan,5,6,5,6,5-Dec,4-Jan,7.075264572,28-Jun,13-Jul,3,8,3,8,28-Jun,13-Jul,2.787632572
14,CAE,CAE Inc,22.64999962,FALSE,2009,,24-Aug,7-Nov,7,4,7,4,25-Aug,8-Nov,5.748804818,23-Mar,22-May,7,4,7,4,23-Mar,22-May,7.18780469,18-Mar,2-May,7,4,7,4,18-Mar,2-May,7.275074505,24-Mar,23-Apr,7,4,7,4,24-Mar,23-Apr,4.431236666,6-Oct,21-Oct,8,3,8,3,6-Oct,21-Oct,2.962562361
15,CAI,CAI International Inc,29.87999916,FALSE,2009,,6-Sep,20-Nov,8,3,8,3,6-Sep,20-Nov,10.28148967,29-Sep,28-Nov,7,4,7,4,29-Sep,28-Nov,10.84050539,1-Oct,15-Nov,6,5,6,5,1-Oct,15-Nov,11.52248475,21-Aug,20-Sep,6,5,6,5,19-Oct,18-Nov,7.148503196,4-Feb,19-Feb,7,4,7,4,4-Feb,19-Feb,7.006213873
16,CRNCY,Cairn Energy PLC,3.776599884,FALSE,2009,,10-Nov,24-Jan,4,7,3,8,10-Nov,24-Jan,1.529418216,24-Nov,23-Jan,3,8,3,8,24-Nov,23-Jan,5.13048485,19-Mar,3-May,5,6,5,6,19-Mar,3-May,9.644552512,14-Dec,13-Jan,6,5,6,5,14-Dec,13-Jan,5.549795103,21-Dec,5-Jan,5,6,5,6,21-Dec,5-Jan,4.010104056
17,CRNZF,Cairn Energy PLC,1.850000024,FALSE,2009,,29-Jan,13-Apr,6,5,6,5,29-Jan,13-Apr,4.923515404,5-Feb,5-Apr,5,6,5,6,5-Feb,5-Apr,5.642471242,28-Feb,13-Apr,5,6,5,6,28-Feb,13-Apr,6.534457204,5-May,4-Jun,5,6,5,6,5-May,4-Jun,6.044333729,28-Jun,13-Jul,5,6,5,6,28-Jun,13-Jul,3.165710619
18,CALM,Cal-Maine Foods Inc,40.20000076,FALSE,2009,,8-Feb,23-Apr,6,5,6,5,8-Feb,23-Apr,6.07839131,1-Oct,30-Nov,3,8,3,8,31-Jan,31-Mar,5.129646603,11-Oct,25-Nov,4,7,4,7,11-Oct,25-Nov,5.629619128,12-Oct,11-Nov,3,8,3,8,12-Oct,11-Nov,4.459058983,5-Mar,20-Mar,5,6,5,6,5-Mar,20-Mar,4.567830955
19,CLBS,Caladrius Biosciences Inc,1.519999981,FALSE,2009,,10-Jan,25-Mar,9,2,9,2,10-Jan,25-Mar,7.744742066,11-Dec,9-Feb,7,4,7,4,11-Dec,9-Feb,4.64242592,17-Dec,31-Jan,8,3,8,3,17-Dec,31-Jan,3.757465406,3-Jan,2-Feb,9,2,9,2,3-Jan,2-Feb,3.746843893,1-Mar,16-Mar,9,2,9,2,1-Mar,16-Mar,9.513944624
20,CHY,Calamos Convertible & High Income Fund,12.67000008,FALSE,2009,,9-Mar,23-May,9,2,9,2,14-Feb,29-Apr,2.452868138,15-Mar,14-May,10,1,8,3,14-Mar,13-May,4.853006346,16-Mar,30-Apr,8,3,8,3,16-Mar,30-Apr,4.832595102,26-Mar,25-Apr,10,1,10,1,27-Mar,26-Apr,3.558573603,10-Apr,25-Apr,9,2,9,2,10-Apr,25-Apr,1.292472855
21,CHI,CALAMOS CONVERTIBLE OPPORTUNITIES & INCOME FUND,11.94999981,FALSE,2009,,17-Feb,2-May,9,2,8,3,25-Jun,8-Sep,1.668632523,18-Mar,17-May,8,3,7,4,24-May,23-Jul,2.20674301,19-Mar,3-May,8,3,8,3,18-Mar,2-May,5.611500646,3-Apr,3-May,10,1,10,1,8-Apr,8-May,2.796782643,11-Apr,26-Apr,8,3,8,3,13-Apr,28-Apr,1.875128724
22,CHW,Calamos Global Dynamic Income Fund,8.819999695,FALSE,2009,,22-Feb,7-May,8,3,8,3,19-Feb,4-May,1.998688455,7-Mar,6-May,7,4,7,4,7-Mar,6-May,4.230818181,19-Mar,3-May,7,4,6,5,19-Mar,3-May,6.797294942,5-Apr,5-May,6,5,6,5,29-Mar,28-Apr,4.153922129,18-Apr,3-May,7,4,7,4,18-Apr,3-May,2.681408631
23,CGO,Calamos Global Total Return Fund,13.07999992,FALSE,2009,,5-Feb,20-Apr,8,3,7,4,23-Jan,7-Apr,-2.431210601,26-May,25-Jul,7,4,7,4,5-Feb,5-Apr,-1.121539251,11-Jun,26-Jul,8,3,7,4,13-Jun,28-Jul,2.764796708,25-Jun,25-Jul,7,4,7,4,27-Jun,27-Jul,2.905944197,10-Jul,25-Jul,8,3,8,3,10-Jul,25-Jul,2.165646221
24,CSQ,Calamos Strategic Total Return Fund,14.35999966,FALSE,2009,,28-Feb,13-May,8,3,8,3,14-Mar,28-May,4.963261916,2-Mar,1-May,8,3,8,3,23-Mar,22-May,5.099102977,22-Mar,6-May,7,4,6,5,12-Jun,27-Jul,3.09773336,3-Apr,3-May,7,4,7,4,27-Jun,27-Jul,3.461462582,16-Apr,1-May,8,3,8,3,16-Apr,1-May,1.750168491
25,CAMP,CalAmp Corp,8.460000038,FALSE,2009,,29-Aug,12-Nov,7,4,7,4,29-Aug,12-Nov,9.053043619,24-Dec,22-Feb,7,4,7,4,24-Dec,22-Feb,9.69726084,3-Aug,17-Sep,7,4,7,4,3-Aug,17-Sep,5.79329545,21-Aug,20-Sep,7,4,7,4,21-Aug,20-Sep,6.280312223,6-Feb,21-Feb,7,4,7,4,6-Feb,21-Feb,4.751302243
26,CVGW,Calavo Growers Inc,71.55999756,FALSE,2009,,22-Mar,5-Jun,8,3,8,3,22-Mar,5-Jun,5.634528199,2-Mar,1-May,8,3,8,3,2-Mar,1-May,10.21547619,6-Mar,20-Apr,4,7,4,7,6-Mar,20-Apr,8.261251243,3-Mar,2-Apr,7,4,7,4,3-Mar,2-Apr,7.580010652,5-Feb,20-Feb,8,3,8,3,5-Feb,20-Feb,3.664750764
27,CLKTF,Calcitech Ltd,0.005,FALSE,2009,,18-Jan,2-Apr,4,7,4,7,18-Jan,2-Apr,26.5641708,17-Jan,17-Mar,6,5,6,5,17-Jan,17-Mar,18.53640713,18-Oct,2-Dec,5,6,5,6,18-Oct,2-Dec,0.470917693,28-Jan,27-Feb,4,7,4,7,28-Jan,27-Feb,17.47029183,29-May,13-Jun,4,7,4,7,29-May,13-Jun,12.84999613
28,ALLXF,Caldas Gold Corp,1.590000033,FALSE,2009,,4-Feb,19-Apr,3,8,3,8,4-Feb,19-Apr,13.0619424,19-Feb,19-Apr,3,8,3,8,19-Feb,19-Apr,10.47328995,13-Apr,28-May,2,9,2,9,13-Apr,28-May,-7.430823406,15-Apr,15-May,1,10,1,10,15-Apr,15-May,-11.72507227,10-Apr,25-Apr,0,11,0,11,10-Apr,25-Apr,7.843250352
29,CWLPF,Caldwell Partners International Inc,0.649999976,FALSE,2010,,28-Oct,11-Jan,3,7,3,7,28-Oct,11-Jan,6.631694919,18-Oct,17-Dec,5,5,5,5,18-Oct,17-Dec,4.720295007,18-Oct,2-Dec,6,4,6,4,18-Oct,2-Dec,4.265167304,15-Apr,15-May,6,4,5,5,24-Jun,24-Jul,5.120883675,14-Nov,29-Nov,4,6,4,6,2-May,17-May,1.247620769
30,CMCL,Caledonia Mining Corp PLC,15.90999985,FALSE,2009,,12-Dec,25-Feb,7,4,7,4,14-Dec,27-Feb,12.01472302,27-Dec,25-Feb,7,4,7,4,11-Dec,9-Feb,10.63556974,12-Dec,26-Jan,6,5,6,5,2-Mar,16-Apr,8.899502599,23-Dec,22-Jan,6,5,4,7,22-Dec,21-Jan,11.83843745,26-Dec,10-Jan,6,5,5,6,26-Dec,10-Jan,10.90004574
31,CAL,Caleres Inc,10.34000015,FALSE,2009,,6-Oct,20-Dec,4,7,4,7,6-Oct,20-Dec,10.50914366,2-Oct,1-Dec,5,6,5,6,2-Oct,1-Dec,10.54999454,30-Oct,14-Dec,3,8,3,8,30-Oct,14-Dec,8.637752885,15-Oct,14-Nov,3,8,3,8,15-Oct,14-Nov,3.754040262,5-Sep,20-Sep,2,9,2,9,6-Sep,21-Sep,2.580052042
32,BUUZ,CalEthos Inc,0.01,FALSE,2009,,3-Jan,18-Mar,6,5,6,5,3-Jan,18-Mar,14.81812573,11-Feb,11-Apr,3,8,3,8,11-Feb,11-Apr,1.112698379,6-Mar,20-Apr,4,7,4,7,6-Mar,20-Apr,-37.4679499,3-Mar,2-Apr,4,7,4,7,3-Mar,2-Apr,11.70909675,16-Feb,2-Mar,3,8,3,8,16-Feb,2-Mar,4.956004299
33,CFWFF,Calfrac Well Services Ltd,0.135299996,FALSE,2009,,14-Mar,28-May,5,6,5,6,15-Mar,29-May,0.092408653,14-Mar,13-May,5,6,5,6,14-Mar,13-May,5.810500724,14-Mar,28-Apr,4,7,4,7,14-Mar,28-Apr,8.139892459,7-Dec,6-Jan,5,6,5,6,7-Dec,6-Jan,11.15146426,29-Mar,13-Apr,7,4,7,4,29-Mar,13-Apr,3.320312851
34,CXBMF,Calibre Mining Corp,1.878530025,FALSE,2009,,4-Nov,18-Jan,5,6,5,6,4-Nov,18-Jan,0.689166502,30-Nov,29-Jan,5,6,5,6,30-Nov,29-Jan,17.73978849,15-Dec,29-Jan,7,4,7,4,15-Dec,29-Jan,22.09102842,28-Dec,27-Jan,7,4,7,4,28-Dec,27-Jan,17.840366,17-Dec,1-Jan,4,7,4,7,17-Dec,1-Jan,9.930542713
35,CABB,California Business Bank,0.100000001,FALSE,2009,,22-Jul,5-Oct,7,4,7,4,22-Jul,5-Oct,11.19494942,6-Aug,5-Oct,7,4,7,4,6-Aug,5-Oct,9.507125077,21-Aug,5-Oct,6,5,6,5,21-Aug,5-Oct,3.31155185,31-Aug,30-Sep,4,7,4,7,31-Aug,30-Sep,4.593239297,20-Sep,5-Oct,3,8,3,8,20-Sep,5-Oct,7.834854181
36,CFNB,California First National Bancorp,15.80000019,FALSE,2009,,4-Jun,18-Aug,4,7,4,7,4-Jun,18-Aug,4.581602814,18-Jun,17-Aug,5,6,5,6,18-Jun,17-Aug,4.789761695,6-Jun,21-Jul,6,5,6,5,6-Jun,21-Jul,4.563139515,6-Jun,6-Jul,6,5,6,5,6-Jun,6-Jul,3.588139391,18-Jun,3-Jul,6,5,6,5,18-Jun,3-Jul,2.775461775
37,CAIB,California International Bank NA,0.100000001,FALSE,2009,,1-Apr,15-Jun,5,6,5,6,1-Apr,15-Jun,17.25132382,16-Apr,15-Jun,3,8,3,8,16-Apr,15-Jun,26.7420641,1-May,15-Jun,3,8,3,8,1-May,15-Jun,21.46428648,9-May,8-Jun,3,8,3,8,9-May,8-Jun,26.80555638,9-May,24-May,1,10,1,10,9-May,24-May,16.31613849
38,CWT,California Water Service Group,52.38000107,FALSE,2009,,6-May,20-Jul,7,4,6,5,6-May,20-Jul,4.338753904,23-May,22-Jul,9,2,7,4,23-May,22-Jul,5.596972287,12-Sep,27-Oct,6,5,6,5,12-Sep,27-Oct,5.617354794,20-Sep,20-Oct,7,4,7,4,20-Sep,20-Oct,4.21106202,24-Jun,9-Jul,4,7,4,7,24-Jun,9-Jul,2.870558303
39,CALX,Calix Inc,24.69000053,FALSE,2010,,11-May,25-Jul,4,6,4,6,11-May,25-Jul,6.603882979,4-Oct,3-Dec,5,5,5,5,4-Oct,3-Dec,8.776863336,20-Oct,4-Dec,5,5,5,5,20-Oct,4-Dec,6.263878954,23-May,22-Jun,5,5,5,5,23-May,22-Jun,4.843640351,19-Aug,3-Sep,3,7,3,7,19-Aug,3-Sep,6.31485015
40,ELY,Callaway Golf Co,16.75,FALSE,2009,,24-Jul,7-Oct,7,4,7,4,24-Jul,7-Oct,5.677030838,22-Jul,20-Sep,6,5,6,5,22-Jul,20-Sep,6.67351984,1-Aug,15-Sep,6,5,6,5,5-Sep,20-Oct,4.974250741,20-Aug,19-Sep,8,3,8,3,20-Aug,19-Sep,5.382397181,28-Jul,12-Aug,7,4,7,4,28-Jul,12-Aug,3.722564239
41,CPE,Callon Petroleum Co,6.449999809,FALSE,2009,,9-Mar,23-May,7,4,7,4,9-Mar,23-May,12.86871357,15-Mar,14-May,7,4,7,4,15-Mar,14-May,14.73695769,6-Aug,20-Sep,6,5,6,5,6-Aug,20-Sep,-1.596526804,9-Mar,8-Apr,6,5,6,5,9-Mar,8-Apr,8.597216151,13-Apr,28-Apr,6,5,6,5,13-Apr,28-Apr,7.318307561
42,CLWY,Calloway's Nursery Inc,9.430000305,FALSE,2009,,6-Jul,19-Sep,6,5,6,5,6-Jul,19-Sep,7.578616712,16-Mar,15-May,5,6,5,6,16-Mar,15-May,11.47642987,1-Aug,15-Sep,3,8,3,8,1-Aug,15-Sep,6.716057242,13-Apr,13-May,2,9,2,9,13-Apr,13-May,9.497259676,2-Sep,17-Sep,4,7,4,7,2-Sep,17-Sep,8.114496501
43,CTTC,Calmare Therapeutics Inc,0.061000001,FALSE,2009,,5-Apr,19-Jun,5,6,5,6,5-Apr,19-Jun,17.77049567,4-Apr,3-Jun,4,7,4,7,4-Apr,3-Jun,15.10930463,2-Apr,17-May,2,9,2,9,2-Apr,17-May,15.13832221,4-May,3-Jun,0,11,0,11,4-May,3-Jun,10.17130528,3-May,18-May,0,11,0,11,3-May,18-May,7.779374736
44,CLMT,Calumet Specialty Products Partners LP,3.470000029,FALSE,2009,,18-May,1-Aug,6,5,6,5,18-May,1-Aug,11.21526174,2-Jun,1-Aug,8,3,6,5,2-Jun,1-Aug,9.44466254,17-Dec,31-Jan,9,2,9,2,17-Dec,31-Jan,10.39173978,2-Jan,1-Feb,10,1,10,1,2-Jan,1-Feb,10.66495151,6-Jul,21-Jul,10,1,10,1,6-Jul,21-Jul,5.888597409
45,TYCB,Calvin B. Taylor Bankshares Inc,34.04999924,FALSE,2009,,23-Sep,7-Dec,8,3,8,3,8-Dec,21-Feb,1.660466791,15-Sep,14-Nov,7,4,7,4,10-Sep,9-Nov,1.444342773,21-Oct,5-Dec,9,2,8,3,13-Dec,27-Jan,2.347331719,17-Oct,16-Nov,7,4,7,4,3-Jan,2-Feb,2.10478213,31-Oct,15-Nov,7,4,7,4,15-Dec,30-Dec,0.413166461
46,CEI,Camber Energy Inc,0.712100029,FALSE,2009,,9-May,23-Jul,4,7,4,7,9-May,23-Jul,-31.65215587,18-May,17-Jul,3,8,3,8,18-May,17-Jul,-10.53941153,5-Jun,20-Jul,3,8,3,8,5-Jun,20-Jul,-17.02995963,13-Mar,12-Apr,4,7,4,7,13-Mar,12-Apr,2.43570696,29-Dec,13-Jan,7,4,7,4,29-Dec,13-Jan,8.855823907
47,CBEX,Cambex Corp,0.008,FALSE,2009,,17-Jan,1-Apr,6,5,6,5,17-Jan,1-Apr,9.489306884,19-Apr,18-Jun,6,5,6,5,19-Apr,18-Jun,5.917072801,27-Nov,11-Jan,6,5,6,5,27-Nov,11-Jan,19.32885096,24-Apr,24-May,5,6,5,6,24-Apr,24-May,12.24554388,27-Dec,11-Jan,4,7,4,7,27-Dec,11-Jan,12.93238722
48,CATC,Cambridge Bancorp,69.73999786,FALSE,2009,,19-Oct,2-Jan,6,5,5,6,22-Aug,5-Nov,5.859669143,5-Oct,4-Dec,5,6,5,6,5-Oct,4-Dec,6.731144736,3-Oct,17-Nov,6,5,6,5,3-Oct,17-Nov,5.031955401,18-Oct,17-Nov,4,7,4,7,18-Oct,17-Nov,4.835609148,18-Oct,2-Nov,3,8,3,8,18-Oct,2-Nov,3.580528832
49,CAC,Camden National Corp,35.40000153,FALSE,2009,,20-May,3-Aug,4,7,4,7,21-Oct,4-Jan,5.837114859,20-May,19-Jul,4,7,4,7,16-May,15-Jul,3.766954665,8-Nov,23-Dec,4,7,3,8,8-Nov,23-Dec,3.421020317,15-Jun,15-Jul,5,6,3,8,15-Jun,15-Jul,3.409881716,16-Apr,1-May,6,5,5,6,16-Apr,1-May,3.799044097
50,CPT,Camden Property Trust,100.3099976,FALSE,2009,,12-Mar,26-May,7,4,7,4,21-Mar,4-Jun,6.983566541,21-Mar,20-May,7,4,7,4,15-Mar,14-May,7.611163579,16-Mar,30-Apr,7,4,7,4,16-Mar,30-Apr,5.436350635,15-Mar,14-Apr,7,4,7,4,26-Jun,26-Jul,3.936780967,24-Mar,8-Apr,5,6,5,6,25-Mar,9-Apr,2.106369929
51,CCJ,Cameco Corp,9.640000343,FALSE,2009,,5-Nov,19-Jan,5,6,5,6,5-Nov,19-Jan,6.019035461,1-Oct,30-Nov,6,5,6,5,1-Oct,30-Nov,5.018194748,1-Oct,15-Nov,7,4,7,4,1-Oct,15-Nov,4.822519665,28-Jan,27-Feb,5,6,5,6,28-Jan,27-Feb,-0.462074562,9-Jul,24-Jul,5,6,5,6,9-Jul,24-Jul,3.288917947
52,CRUUF,Cameo Industries Corp,0.111060001,FALSE,2010,,13-Dec,26-Feb,3,7,3,7,13-Dec,26-Feb,-2228.523781,29-Dec,27-Feb,3,7,3,7,29-Dec,27-Feb,-235.5077013,8-Jan,22-Feb,3,7,3,7,8-Jan,22-Feb,-240.2144942,28-Jan,27-Feb,5,5,5,5,28-Jan,27-Feb,13.83067019,7-Feb,22-Feb,3,7,3,7,7-Feb,22-Feb,12.58902468
53,CAMZF,Camino Minerals Corp,0.144800007,FALSE,2010,,17-Dec,2-Mar,7,3,7,3,17-Dec,2-Mar,20.06940906,16-Dec,14-Feb,7,3,7,3,16-Dec,14-Feb,25.06892206,27-Dec,10-Feb,9,1,9,1,27-Dec,10-Feb,21.98129781,14-Jan,13-Feb,6,4,6,4,14-Jan,13-Feb,17.80195678,29-Jan,13-Feb,6,4,6,4,29-Jan,13-Feb,12.10896607
54,CPB,Campbell Soup Co,49.18999863,FALSE,2009,,6-Oct,20-Dec,7,4,7,4,27-Sep,11-Dec,2.954455643,22-Mar,21-May,6,5,5,6,21-Oct,20-Dec,3.245817633,6-Jan,20-Feb,5,6,5,6,7-Jan,21-Feb,3.523193552,22-Mar,21-Apr,7,4,6,5,3-Jun,3-Jul,2.671724141,8-Jan,23-Jan,6,5,6,5,29-Apr,14-May,1.979904663
55,BAJFF,Camrova Resources Inc,0.02,FALSE,2009,,25-Aug,8-Nov,5,6,5,6,25-Aug,8-Nov,24.88419281,13-Aug,12-Oct,3,8,3,8,13-Aug,12-Oct,31.25216118,24-Sep,8-Nov,6,5,6,5,24-Sep,8-Nov,16.3259813,24-Sep,24-Oct,5,6,5,6,24-Sep,24-Oct,8.172227884,1-Oct,16-Oct,7,4,7,4,1-Oct,16-Oct,5.834464056
56,CAMT,Camtek Ltd,19.37999916,FALSE,2009,,7-Dec,20-Feb,8,3,8,3,7-Dec,20-Feb,14.59008723,22-Dec,20-Feb,7,4,7,4,20-Dec,18-Feb,15.75091976,27-Dec,10-Feb,9,2,9,2,27-Dec,10-Feb,10.53471433,3-Jul,2-Aug,7,4,7,4,3-Jul,2-Aug,9.704726173,29-Dec,13-Jan,9,2,9,2,29-Dec,13-Jan,5.016971597
57,CCORF,Canaccord Genuity Group Inc,5.931000233,FALSE,2009,,8-Jan,23-Mar,8,3,8,3,8-Jan,23-Mar,3.301115042,6-May,5-Jul,8,3,8,3,15-Jan,15-Mar,5.77037478,12-May,26-Jun,8,3,8,3,11-Jan,25-Feb,6.149348222,6-Feb,7-Mar,5,6,5,6,6-Feb,7-Mar,3.735310121,7-Feb,22-Feb,2,9,2,9,7-Feb,22-Feb,4.693827045
