,symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule,adj_up_end_schedule,adj_ups,close_ups,adj_downs,close_downs,close_up_start_schedule,close_up_end_schedule,close_up_percent_avg
38,FNDM,Fund.com Inc,2.75999999,FALSE,2010,,21-Aug,4-Nov,2,2,8,8,21-Aug,4-Nov,25.22390158
39,FNCX,Function(x) Inc,0.009,TRUE,2012,,,,,,,,,,
40,FCMKF,Funcom SE,1.799999952,TRUE,2013,,,,,,,,,,
41,FUAIY,Funai Electric Co Ltd,0.800000012,TRUE,2012,,,,,,,,,,
42,FUAIF,Funai Electric Co Ltd,6.179999828,TRUE,2016,,,,,,,,,,
43,FCPS,FuLuCai Productions Ltd,$0.10 ,TRUE,,No data fetched for symbol FCPS using YahooDailyReader,,,,,,,,,
44,FULT,Fulton Financial Corp,13.11999989,FALSE,2009,,22-Sep,6-Dec,8,8,3,3,29-Oct,12-Jan,5.23101849
45,FLLHF,Fullshare Holdings Ltd,$0.10 ,TRUE,,No data fetched for symbol FLLHF using YahooDailyReader,,,,,,,,,
46,FULO,Fullnet Communications Inc,0.071000002,FALSE,2009,,9-Jun,23-Aug,1,1,10,10,9-Jun,23-Aug,3.045273914
47,FTUAF,Fuller Smith & Turner PLC,$13.93 ,TRUE,,No data fetched for symbol FTUAF using YahooDailyReader,,,,,,,,,
48,FULCY,Fullcast Holding Co Ltd,$19.77 ,TRUE,,No data fetched for symbol FULCY using YahooDailyReader,,,,,,,,,
49,FLMTF,Full Metal Minerals Ltd,0.061999999,TRUE,2012,,,,,,,,,,
50,FLL,Full House Resorts Inc,3.267800093,FALSE,2009,,19-Sep,3-Dec,5,5,6,6,19-Sep,3-Dec,13.43256001
51,FAPXF,Full Apex (Holdings) Ltd,0.100000001,TRUE,2010,,,,,,,,,,
52,FAGI,Full Alliance Group Inc,0.009,TRUE,2012,,,,,,,,,,
53,FORK,Fuling Global Inc,2.339999914,TRUE,2015,,,,,,,,,,
54,FLGT,Fulgent Genetics Inc,43.31000137,TRUE,2016,,,,,,,,,,
55,FULC,Fulcrum Therapeutics Inc,11.14999962,TRUE,2019,,,,,,,,,,
56,FKKFY,Fukuoka Financial Group Inc,7.389999866,TRUE,2016,,,,,,,,,,
57,FKKFF,Fukuoka Financial Group Inc,$3.06 ,TRUE,,No data fetched for symbol FKKFF using YahooDailyReader,,,,,,,,,
58,FKCIF,Fukui Computer Holdings Inc,33,TRUE,2019,,,,,,,,,,
59,FDDSF,Fukuda Denshi Co Ltd,$24.35 ,TRUE,,No data fetched for symbol FDDSF using YahooDailyReader,,,,,,,,,
60,FJXLF,Fujix Ltd,$3.11 ,TRUE,,No data fetched for symbol FJXLF using YahooDailyReader,,,,,,,,,
61,FJTSY,Fujitsu Ltd,25.65999985,FALSE,2009,,5-Jun,19-Aug,7,7,4,4,5-Jun,19-Aug,6.371307381
62,FJTSF,Fujitsu Ltd,127.9800034,TRUE,2012,,,,,,,,,,
63,FGELF,Fujitsu General Ltd,19.10000038,TRUE,2015,,,,,,,,,,
64,FKDNF,Fujitsu Frontech Ltd,14.05000019,TRUE,2020,,,,,,,,,,
65,FJTCY,Fujitech Co Ltd,20.79000092,TRUE,2014,,,,,,,,,,
66,FMAKF,Fujimak Corp,$6.90 ,TRUE,,No data fetched for symbol FMAKF using YahooDailyReader,,,,,,,,,
67,FKURF,Fujikura Ltd,$5.50 ,TRUE,,'Date',,,,,,,,,
68,FUJIY,FUJIFILM Holdings Corp,55.27999878,FALSE,2009,,2-Oct,16-Dec,5,5,6,6,2-Oct,16-Dec,5.079605808
69,FUJIF,FUJIFILM Holdings Corp,54.04000092,FALSE,2009,,1-Oct,15-Dec,7,7,4,4,1-Oct,15-Dec,4.065070941
70,FJIOF,Fujicco Co Ltd,$12.61 ,TRUE,,No data fetched for symbol FJIOF using YahooDailyReader,,,,,,,,,
71,FUJSF,FUJI Seal International Inc,17.93000031,TRUE,2015,,,,,,,,,,
72,FOOZF,Fuji Oozx Inc,$4.55 ,TRUE,,No data fetched for symbol FOOZF using YahooDailyReader,,,,,,,,,
73,FJTNY,FUJI Media Holdings Inc,5.079999924,TRUE,2013,,,,,,,,,,
74,FJTNF,FUJI Media Holdings Inc,9.100000381,TRUE,2012,,,,,,,,,,
75,FELTY,Fuji Electric Co Ltd,8.03579998,TRUE,2011,,,,,,,,,,
76,FELTF,Fuji Electric Co Ltd,39.79999924,TRUE,2014,,,,,,,,,,
77,FMMFF,Fuji Corp,17.79000092,FALSE,2010,,12-Aug,26-Oct,6,6,4,4,1-Feb,16-Apr,4.117443762
78,FURGF,Fugro NV,4.670000076,FALSE,2009,,26-Feb,11-May,6,6,5,5,25-Feb,10-May,4.809426341
79,FFNGY,Fufeng Group Ltd,$11.40 ,TRUE,,'Date',,,,,,,,,
80,FCEL,FuelCell Energy Inc,5.639900208,FALSE,2009,,1-Feb,16-Apr,4,4,7,7,1-Feb,16-Apr,1.549136439
81,FTEK,Fuel Tech Inc,1.01030004,FALSE,2009,,1-Sep,15-Nov,4,4,7,7,1-Sep,15-Nov,8.686892691
82,FSYS,Fuel Systems Solutions Inc,$5.40 ,TRUE,,'Date',,,,,,,,,
83,IFUE,Fuel Performance Solutions Inc,$0.02 ,TRUE,,'Date',,,,,,,,,
84,FDOC,Fuel Doctor Holdings Inc,0.029999999,TRUE,2012,,,,,,,,,,
85,FUGI,Fuego Enterprises Inc,0.50999999,FALSE,2009,,2-Jan,17-Mar,6,6,5,5,2-Jan,17-Mar,6.235118478
86,FUPPF,Fuchs Petrolub SE,52.5,TRUE,2019,,,,,,,,,,
87,FUPEF,Fuchs Petrolub SE,44.59999847,TRUE,2012,,,,,,,,,,
88,FUPBY,Fuchs Petrolub SE,14.58500004,TRUE,2015,,,,,,,,,,
89,FUBO,FuboTV Inc,21.42009926,TRUE,2019,,,,,,,,,,
90,FUIZF,Fubon Financial Holdings Co Ltd,12.25,TRUE,2012,,,,,,,,,,
91,FUISY,Fubon Financial Holdings Co Ltd,$6.02 ,TRUE,,No data fetched for symbol FUISY using YahooDailyReader,,,,,,,,,
92,FSHUF,Fu Shou Yuan International Group Ltd,0.850000024,TRUE,2016,,,,,,,,,,
93,^FTSE,FTSE 100,"$6,385.24 ",TRUE,,No data fetched for symbol ^FTSE using YahooDailyReader,,,,,,,,,
94,FTSI,FTS International Inc,5.090000153,TRUE,2018,,,,,,,,,,
95,FCN,FTI Consulting Inc,105.8450012,FALSE,2009,,28-Feb,13-May,4,4,7,7,28-Feb,13-May,5.628531328
96,FTCOF,FTGroup Co Ltd,$36.84 ,TRUE,,No data fetched for symbol FTCOF using YahooDailyReader,,,,,,,,,
97,FTNW,FTE Networks Inc,$1.50 ,TRUE,,No data fetched for symbol FTNW using YahooDailyReader,,,,,,,,,
98,FTOC,FTAC Olympus Acquisition Corp,9.649999619,TRUE,2020,,,,,,,,,,
99,HUGE,FSD Pharma Inc,1.394999981,TRUE,2018,,,,,,,,,,
100,FSBC,FSB Bancorp Inc,$13.36 ,TRUE,,No data fetched for symbol FSBC using YahooDailyReader,,,,,,,,,
101,FASGF,FSA Group Ltd,$1.00 ,TRUE,,No data fetched for symbol FASGF using YahooDailyReader,,,,,,,,,
102,FSKR,FS KKR Capital Corp II,15.74499989,TRUE,2020,,,,,,,,,,
103,FSK,FS KKR Capital Corp,17.00499916,TRUE,2014,,,,,,,,,,
104,FSEN,FS Energy and Power Fund,0.215000004,TRUE,2017,,,,,,,,,,
105,FSDC,FS Development Corp,10.14000034,TRUE,2020,,,,,,,,,,
106,FSBW,FS Bancorp Inc,51.68000031,TRUE,2012,,,,,,,,,,
107,FRUTF,Frutarom Industries Ltd,104.8499985,TRUE,2012,,,,,,,,,,
108,FRPH,FRP Holdings Inc,43.75999832,FALSE,2009,,25-May,8-Aug,4,4,7,7,25-May,8-Aug,6.683703318
109,FRO,Frontline Ltd,6.789999962,FALSE,2009,,4-Sep,18-Nov,4,4,7,7,4-Sep,18-Nov,4.926394153
110,FLDPF,Frontline Gold Corporation,0.01305,TRUE,2013,,,,,,,,,,
111,TOUMF,Frontier Smart Technologies Group Ltd,$2.23 ,TRUE,,No data fetched for symbol TOUMF using YahooDailyReader,,,,,,,,,
112,DVNHF,Frontier Services Group Ltd,0.035,FALSE,2009,,16-Oct,30-Dec,5,5,4,4,16-Oct,30-Dec,5.102953794
113,FRILF,Frontier Resources International PLC,$0.03 ,TRUE,,No data fetched for symbol FRILF using YahooDailyReader,,,,,,,,,
114,FOTRF,Frontier Real Estate Investment Corp,"$3,825.00 ",TRUE,,No data fetched for symbol FOTRF using YahooDailyReader,,,,,,,,,
115,FREFF,Frontier Rare Earths Ltd,$0.01 ,TRUE,,No data fetched for symbol FREFF using YahooDailyReader,,,,,,,,,
116,FIEC,Frontier National Corp,0.0075,TRUE,2012,,,,,,,,,,
117,FMGGF,Frontier Mining Ltd,$0.01 ,TRUE,,No data fetched for symbol FMGGF using YahooDailyReader,,,,,,,,,
118,HLKMF,Frontier Lithium Inc,0.270000011,FALSE,2010,,21-Dec,6-Mar,8,8,2,2,21-Dec,6-Mar,23.86901841
119,FRRGF,Frontier Digital Ventures Ltd,0.74000001,TRUE,2020,,,,,,,,,,
120,FRRDF,Frontier Developments PLC,$11.50 ,TRUE,,No data fetched for symbol FRRDF using YahooDailyReader,,,,,,,,,
121,FTRCQ,Frontier Communications Corp,0.108000003,FALSE,2009,,27-Jun,10-Sep,5,5,6,6,25-Jun,8-Sep,1.053597004
122,FONTF,Frontera Resources Corp,0.0061,TRUE,2019,,,,,,,,,,
123,FRTG,Frontera Group Inc,0.529999971,TRUE,2017,,,,,,,,,,
124,FECCF,Frontera Energy Corp,2.00999999,TRUE,2017,,,,,,,,,,
125,FTEO,Fronteo Inc,$5.59 ,TRUE,,No data fetched for symbol FTEO using YahooDailyReader,,,,,,,,,
126,FTDR,Frontdoor Inc,46.74499893,TRUE,2018,,,,,,,,,,
127,FGHQF,Frontage Holdings Corp,0.490099996,TRUE,2020,,,,,,,,,,
128,RESI,Front Yard Residential Corp,13.39500046,TRUE,2012,,,,,,,,,,
129,FGRBF,Fromageries Bel SA,$345.63 ,TRUE,,No data fetched for symbol FGRBF using YahooDailyReader,,,,,,,,,
130,FRMO,FRMO Corp,6.75,FALSE,2009,,23-Mar,6-Jun,8,8,3,3,23-Mar,6-Jun,13.41273967
131,FRFR,Fritzy Tech Inc,0.039999999,TRUE,2017,,,,,,,,,,
132,FRIE,Friends Bank New Smyrna Beach,$8.70 ,TRUE,,No data fetched for symbol FRIE using YahooDailyReader,,,,,,,,,
133,FHLB,Friendly Hills Bank,8,FALSE,2009,,1-May,15-Jul,7,7,4,4,1-May,15-Jul,3.137583898
134,FDBL,Friendable Inc,0.015900001,FALSE,2009,,11-Dec,24-Feb,3,3,6,6,11-Dec,24-Feb,7.011094121
135,FRD,Friedman Industries Inc,5.840000153,FALSE,2009,,23-Aug,6-Nov,6,6,5,5,23-Aug,6-Nov,2.686285932
136,FNLPF,Fresnillo PLC,14.68999958,FALSE,2009,,20-Jun,3-Sep,4,4,7,7,20-Jun,3-Sep,8.98626358
137,FRPT,Freshpet Inc,138.9049988,TRUE,2014,,,,,,,,,,
138,FRHHF,Freshii Inc,1.065000057,TRUE,2017,,,,,,,,,,
139,TFM,Fresh Market Inc,$28.51 ,TRUE,,'Date',,,,,,,,,
140,FUFOF,Fresh Express Delivery Holdings Group Co Ltd,0.01,TRUE,2014,,,,,,,,,,
141,FDP,Fresh Del Monte Produce Inc,23.92499924,FALSE,2009,,5-Mar,19-May,5,5,6,6,1-Aug,15-Oct,1.669278312
142,FSNUY,Fresenius SE & Co KGaA,11.19999981,TRUE,2012,,,,,,,,,,
143,FSNUF,Fresenius SE & Co KGaA,45.04000092,TRUE,2012,,,,,,,,,,
144,FMCQF,Fresenius Medical Care AG & Co. KGaA,87.52999878,TRUE,2012,,,,,,,,,,
145,FMS,Fresenius Medical Care AG & Co. KGaA,42.44499969,FALSE,2009,,13-Dec,26-Feb,5,5,6,6,13-Dec,26-Feb,3.82909186
146,FREQ,Frequency Therapeutics Inc,24.55500031,TRUE,2019,,,,,,,,,,
147,FEIM,Frequency Electronics Inc,10.06999969,FALSE,2009,,10-Nov,24-Jan,7,7,4,4,10-Nov,24-Jan,3.932115193
148,FCOGF,French Connection Group PLC,$0.87 ,TRUE,,'Date',,,,,,,,,
149,AUNXY,Fremont Petroleum Corp Ltd,$5.00 ,TRUE,,No data fetched for symbol AUNXY using YahooDailyReader,,,,,,,,,
150,FRERF,Fremont Gold Ltd,0.049899999,TRUE,2017,,,,,,,,,,
151,FRLI,Frelii Inc,0.0166,TRUE,2012,,,,,,,,,,
152,FTWYF,Freightways Ltd,5.199999809,TRUE,2018,,,,,,,,,,
153,RAIL,FreightCar America Inc,1.605000019,FALSE,2009,,22-Aug,5-Nov,5,5,6,6,22-Aug,5-Nov,-0.937484141
154,FRZT,Freeze Tag Inc,0.015255,TRUE,2017,,,,,,,,,,
155,FSNR,Freestone Resources Inc,0.02,FALSE,2009,,22-Aug,5-Nov,2,2,9,9,22-Aug,5-Nov,4.606782575
156,FSL,Freescale Semiconductor Ltd,$36.53 ,TRUE,,'Date',,,,,,,,,
157,FCX,Freeport-McMoRan Inc,21.03000069,FALSE,2009,,24-May,7-Aug,3,3,8,8,22-May,5-Aug,2.108530377
158,FEERF,Freeport Resources Inc,0.235499993,TRUE,2014,,,,,,,,,,
159,FRTAY,freenet AG,11.18000031,TRUE,2020,,,,,,,,,,
160,FRTAF,freenet AG,19.60000038,TRUE,2014,,,,,,,,,,
161,FMANF,Freeman Gold Corp,0.386700004,TRUE,2020,,,,,,,,,,
162,FRLN,Freeline Therapeutics Holdings PLC,15.18500042,TRUE,2020,,,,,,,,,,
163,FLNCF,Freelancer Ltd,0.379999995,TRUE,2015,,,,,,,,,,
164,FRHLF,Freehold Royalties Ltd,3.689699888,FALSE,2009,,11-Dec,24-Feb,6,6,5,5,9-Feb,24-Apr,-2.364549616
165,FGOVF,Freegold Ventures Ltd,0.602050006,FALSE,2010,,16-Dec,1-Mar,5,5,5,5,16-Dec,1-Mar,5.840201273
166,FDMQY,Freedom Oil and Gas Ltd,$0.52 ,TRUE,,No data fetched for symbol FDMQY using YahooDailyReader,,,,,,,,,
167,FRHC,Freedom Holding Corp,33.15000153,TRUE,2018,,,,,,,,,,
168,FRDZF,Freedom Foods Group Ltd,2.539999962,TRUE,2018,,,,,,,,,,
169,GBAUF,Freedom Energy Inc,$0.01 ,TRUE,,No data fetched for symbol GBAUF using YahooDailyReader,,,,,,,,,
170,FDVA,Freedom Bank Of Virginia,8.75,FALSE,2009,,24-Mar,7-Jun,7,7,4,4,24-Mar,7-Jun,5.159879654
171,FFLO,Free Flow Inc,0.75,TRUE,2015,,,,,,,,,,
172,FCBI,Frederick County Bancorp Inc,$36.00 ,TRUE,,No data fetched for symbol FCBI using YahooDailyReader,,,,,,,,,
173,FREDQ,Fred's Inc,0.0071,TRUE,2012,,,,,,,,,,
174,FRTR,Fraternity Community Bancorp Inc,$19.18 ,TRUE,,'Date',,,,,,,,,
175,FSRPF,Frasers Property Ltd,0.829999983,TRUE,2014,,,,,,,,,,
176,TCIZF,Frasers Property (Thailand) PCL,$0.36 ,TRUE,,No data fetched for symbol TCIZF using YahooDailyReader,,,,,,,,,
177,TCIJF,Frasers Property (Thailand) PCL,$0.54 ,TRUE,,No data fetched for symbol TCIJF using YahooDailyReader,,,,,,,,,
178,SDISY,Frasers Group PLC,$5.93 ,TRUE,,No data fetched for symbol SDISY using YahooDailyReader,,,,,,,,,
179,SDIPF,Frasers Group PLC,$4.01 ,TRUE,,No data fetched for symbol SDIPF using YahooDailyReader,,,,,,,,,
180,FRSCF,Frasers Commercial Trust,$0.99 ,TRUE,,No data fetched for symbol FRSCF using YahooDailyReader,,,,,,,,,
181,FRZCF,Frasers Centrepoint Trust,1.75999999,TRUE,2012,,,,,,,,,,
182,FNEVY,Fraser and Neave Ltd,4.46999979,TRUE,2012,,,,,,,,,,
183,FNEVF,Fraser and Neave Ltd,0.90109998,TRUE,2012,,,,,,,,,,
184,FPRUY,Fraport AG,28.04999924,TRUE,2012,,,,,,,,,,
185,FPRUF,Fraport AG,52.34999847,TRUE,2013,,,,,,,,,,
186,FRNKF,Frankly Inc,$0.27 ,TRUE,,No data fetched for symbol FRNKF using YahooDailyReader,,,,,,,,,
187,FKWL,Franklin Wireless Corp,21.79999924,FALSE,2009,,23-Jun,6-Sep,7,7,4,4,23-Jun,6-Sep,10.08968558
188,FT,Franklin Universal Trust,7.214399815,FALSE,2009,,18-Feb,3-May,9,8,2,3,11-Dec,24-Feb,3.523303838
189,FSP,Franklin Street Properties Corp,4.900000095,FALSE,2009,,20-May,3-Aug,6,5,5,6,22-May,5-Aug,2.866305281
190,BEN,Franklin Resources Inc,21.85499954,FALSE,2009,,23-Sep,7-Dec,7,7,4,4,23-Sep,7-Dec,4.844909812
191,FMNJ,Franklin Mining Inc,0.0095,FALSE,2009,,27-Dec,12-Mar,6,6,5,5,27-Dec,12-Mar,43.99140209
192,FTF,Franklin Limited Duration Income Trust,8.56000042,FALSE,2009,,12-Dec,25-Feb,9,7,2,4,13-Dec,26-Feb,2.882267282
193,FRAF,Franklin Financial Services Corp,26.04000092,FALSE,2009,,16-Sep,30-Nov,7,7,4,4,10-Sep,24-Nov,4.09687849
194,FSB,Franklin Financial Network Inc,30.47999954,TRUE,2014,,,,,,,,,,
195,FELE,Franklin Electric Co Inc,68.17500305,FALSE,2009,,20-Oct,3-Jan,6,6,5,5,20-Oct,3-Jan,5.502446437
196,FCRM,Franklin Credit Management Corp,0.160999998,TRUE,2012,,,,,,,,,,
197,FC,Franklin Covey Co,22.78000069,FALSE,2009,,22-Sep,6-Dec,6,6,5,5,22-Sep,6-Dec,9.893423805
198,FI,Frank's International NV,2.440000057,TRUE,2013,,,,,,,,,,
199,FTYPF,Francotyp-Postalia Holding AG,$4.00 ,TRUE,,No data fetched for symbol FTYPF using YahooDailyReader,,,,,,,,,
200,FNV,Franco-Nevada Corp,130.6399994,FALSE,2009,,29-Mar,12-Jun,6,6,5,5,29-Mar,12-Jun,8.001694269
201,FRAZ,Francisco Industries Inc,0.949999988,TRUE,2012,,,,,,,,,,
202,FCHAF,Franchise Services of North America Inc,$0.06 ,TRUE,,No data fetched for symbol FCHAF using YahooDailyReader,,,,,,,,,
203,FRG,Franchise Group Inc,26.85000038,TRUE,2018,,,,,,,,,,
204,FRAN,Francescas Holdings Corp,2.734999895,TRUE,2011,,,,,,,,,,
205,FGNT,FragranceNet.com Inc,6.199999809,TRUE,2012,,,,,,,,,,
206,FPOCF,FPX Nickel Corp,0.532720029,FALSE,2010,,23-Nov,6-Feb,6,6,4,4,23-Nov,6-Feb,22.28603799
207,FPBF,FPB Financial Corp,$27.60 ,TRUE,,No data fetched for symbol FPBF using YahooDailyReader,,,,,,,,,
208,FPNUF,FP Newspapers Inc,0.449999988,FALSE,2010,,7-Jan,22-Mar,6,6,4,4,8-Oct,22-Dec,5.230483634
209,FXTGY,Foxtons Group PLC,1.139999986,TRUE,2014,,,,,,,,,,
210,FTXGF,Foxtons Group PLC,0.476999998,TRUE,2018,,,,,,,,,,
211,FXBY,Foxby Corp,2.069999933,FALSE,2009,,26-Sep,10-Dec,8,8,3,3,26-Sep,10-Dec,2.339558506
212,FXWZF,Fox-Wizel Ltd,30.04439926,TRUE,2019,,,,,,,,,,
213,FXRVF,Fox River Resources Corp,0.057300001,TRUE,2016,,,,,,,,,,
214,FOXF,Fox Factory Holding Corp,86.38999939,TRUE,2013,,,,,,,,,,
215,FOXA,Fox Corp,28.00799942,TRUE,2019,,,,,,,,,,
216,FOX,Fox Corp,27.53000069,TRUE,2019,,,,,,,,,,
217,FXCB,Fox Chase Bancorp Inc,$20.34 ,TRUE,,'Date',,,,,,,,,
218,FJHL,Fovea Jewelry Holdings Ltd,0.142000005,TRUE,2014,,,,,,,,,,
219,FWAV,Fourth Wave Energy Inc,0.207499996,TRUE,2020,,,,,,,,,,
220,FOUXF,Fourlis Holdings SA,$2.79 ,TRUE,,No data fetched for symbol FOUXF using YahooDailyReader,,,,,,,,,
221,FEDU,Four Seasons Education (Cayman) Inc,0.845000029,TRUE,2017,,,,,,,,,,
222,FOFN,Four Oaks Fincorp Inc,$18.80 ,TRUE,,'Date',,,,,,,,,
223,FNAUF,Four Nines Gold Inc,0.349999994,TRUE,2020,,,,,,,,,,
224,BDFH,Four G Holdings Corp,2.25,TRUE,2012,,,,,,,,,,
225,FCPT,Four Corners Property Trust Inc,28.94000053,TRUE,2015,,,,,,,,,,
226,FCNE,Four Corners Inc,1.5,FALSE,2009,,9-Oct,23-Dec,4,4,6,6,9-Oct,23-Dec,15.11553148
227,FHAI,Fountain Healthy Aging Inc,1.00999999,FALSE,2009,,31-Mar,14-Jun,5,5,6,6,31-Mar,14-Jun,12.49011544
228,FDBH,Founders Bay Holdings,10,TRUE,2017,,,,,,,,,,
229,FBCP,Founders Bancorp Ca,$23.95 ,TRUE,,'Date',,,,,,,,,
230,BRLGF,Founders Advantage Capital Corp,0.977800012,TRUE,2013,,,,,,,,,,
231,FHGDF,Founder Holdings Ltd,0.050000001,FALSE,2010,,29-Aug,12-Nov,5,5,5,5,29-Aug,12-Nov,6.168831085
232,FMI,Foundation Medicine Inc,137,TRUE,2013,,,,,,,,,,
233,FDNHQ,Foundation Healthcare Inc,$0.02 ,TRUE,,'Date',,,,,,,,,
234,FBM,Foundation Building Materials Inc,19.18499947,TRUE,2017,,,,,,,,,,
235,FDNB,Foundation Bancorp,$13.00 ,TRUE,,'Date',,,,,,,,,
236,FOSUY,Fosun International Ltd,31.79000092,TRUE,2014,,,,,,,,,,
237,FOSUF,Fosun International Ltd,1.360000014,FALSE,2010,,31-Mar,14-Jun,7,7,3,3,23-Mar,6-Jun,7.129029279
238,FSXLF,Fosterville South Exploration Ltd,2.25,TRUE,2020,,,,,,,,,,
239,FOSL,Fossil Group Inc,10.73999977,FALSE,2009,,22-Aug,5-Nov,6,6,5,5,22-Aug,5-Nov,8.200653791
240,FHNIY,Foschini Group Ltd,10.94999981,FALSE,2010,,30-Aug,13-Nov,6,4,4,6,30-Aug,13-Nov,9.131270337
241,FHHGF,Foschini Group Ltd,$10.41 ,TRUE,,No data fetched for symbol FHHGF using YahooDailyReader,,,,,,,,,
242,FORW,Forwardly Inc,0.0095,FALSE,2009,,13-Oct,27-Dec,2,2,9,9,13-Oct,27-Dec,1.923561731
243,FWP,Forward Pharma A/S,6.599899769,TRUE,2014,,,,,,,,,,
244,FORD,Forward Industries Inc,1.659999967,FALSE,2009,,27-Jun,10-Sep,7,7,4,4,27-Jun,10-Sep,6.612387667
245,FWRD,Forward Air Corp,74.73000336,FALSE,2009,,25-Sep,9-Dec,6,6,5,5,25-Sep,9-Dec,9.030717051
246,FRMB,Forum Mobile Inc,0.039999999,TRUE,2012,,,,,,,,,,
247,FIII,Forum Merger III Corp,9.812199593,TRUE,2020,,,,,,,,,,
248,FMCI,Forum Merger II Corp,24.06999969,TRUE,2018,,,,,,,,,,
249,FET,Forum Energy Technologies Inc,12.53999996,TRUE,2012,,,,,,,,,,
250,FDCFF,Forum Energy Metals Corp,0.100000001,FALSE,2010,,4-Nov,18-Jan,3,3,7,7,4-Nov,18-Jan,21.09241058
251,FORU,ForU Holdings Inc,0.039999999,TRUE,2012,,,,,,,,,,
252,FTSV,Forty Seven Inc,$95.51 ,TRUE,,No data fetched for symbol FTSV using YahooDailyReader,,,,,,,,,
253,FVTI,Fortune Valley Treasures Inc,2.049999952,TRUE,2017,,,,,,,,,,
