,symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule,adj_up_end_schedule,adj_ups,close_ups,adj_downs,close_downs,close_up_start_schedule,close_up_end_schedule,close_up_percent_avg
22,LXAM,Lux Amber Corp,3.99000001,TRUE,2020,,,,,,,,,,
23,LUVU,Luvu Brands Inc,0.099600002,TRUE,2011,,,,,,,,,,
24,LBC,Luther Burbank Corp,10.43999958,TRUE,2017,,,,,,,,,,
25,LUPTF,Lupatech SA,$13.97 ,TRUE,,No data fetched for symbol LUPTF using YahooDailyReader,,,,,,,,,
26,LUPAQ,Lupatech SA,0.25999999,FALSE,2009,,23-Dec,8-Mar,4,4,7,7,23-Dec,8-Mar,15.92722853
27,LPKGF,Lupaka Gold Corp,0.02472,TRUE,2012,,,,,,,,,,
28,LUOYF,Luoyang Glass Co Ltd,0.469999999,TRUE,2012,,,,,,,,,,
29,LKCO,Luokung Technology Corp,0.417800009,TRUE,2019,,,,,,,,,,
30,LUNMF,Lundin Mining Corp,6.78000021,FALSE,2009,,26-Aug,9-Nov,7,7,4,4,26-Aug,9-Nov,4.098933475
31,LUNCF,Lundin Mining Corp,$4.90 ,TRUE,,No data fetched for symbol LUNCF using YahooDailyReader,,,,,,,,,
32,FTMNF,Lundin Gold Inc,8.534999847,FALSE,2009,,10-Aug,24-Oct,6,6,5,5,10-Aug,24-Oct,6.816718839
33,LNEGY,Lundin Energy AB,24.34499931,TRUE,2012,,,,,,,,,,
34,LNDNY,Lundin Energy AB,$18.26 ,TRUE,,No data fetched for symbol LNDNY using YahooDailyReader,,,,,,,,,
35,LNDNF,Lundin Energy AB,24.87700081,FALSE,2010,,13-Mar,27-May,5,5,5,5,28-Nov,11-Feb,6.301712813
36,LUNA,Luna Innovations Inc,7.690000057,FALSE,2009,,21-Oct,4-Jan,7,7,4,4,21-Oct,4-Jan,7.659550104
37,LGCUF,Luna Gold Corp,$1.22 ,TRUE,,'Date',,,,,,,,,
38,GTTXF,LumX Group Ltd,$0.20 ,TRUE,,No data fetched for symbol GTTXF using YahooDailyReader,,,,,,,,,
39,LUMO,Lumos Pharma Inc,15.96000004,TRUE,2011,,,,,,,,,,
40,LMOS,Lumos Networks Corp,$17.98 ,TRUE,,'Date',,,,,,,,,
41,LUMIF,Luminex Resources Corp,0.625999987,TRUE,2018,,,,,,,,,,
42,LMNX,Luminex Corp,21.12000084,FALSE,2009,,4-Mar,18-May,7,7,4,4,4-Mar,18-May,5.310584916
43,LRGR,Luminar Media Group Inc,0.071000002,TRUE,2014,,,,,,,,,,
44,LMGDF,Lumina Gold Corp,0.617999971,TRUE,2014,,,,,,,,,,
45,QUTEF,Lumibird,12.89659977,TRUE,2017,,,,,,,,,,
46,LITE,Lumentum Holdings Inc,80.69000244,TRUE,2015,,,,,,,,,,
47,LMPLF,Lumenpulse Inc,$16.03 ,TRUE,,'Date',,,,,,,,,
48,LMNS,Lumenis Ltd,$13.76 ,TRUE,,'Date',,,,,,,,,
49,LUMN,Lumen Technologies Inc,9.93999958,TRUE,2020,,,,,,,,,,
50,LL,Lumber Liquidators Holdings Inc,26.80999947,FALSE,2009,,6-Aug,20-Oct,5,5,6,6,6-Aug,20-Oct,8.55463039
51,LUMB,Lumbee Guaranty Bank,10.48999977,TRUE,2019,,,,,,,,,,
52,LULU,Lululemon Athletica Inc,336.9299927,FALSE,2009,,29-Oct,12-Jan,7,7,4,4,29-Oct,12-Jan,10.82902877
53,LKSGF,Luks Group (Vietnam Holdings) Co Ltd,0.140000001,FALSE,2009,,12-Sep,26-Nov,6,6,5,5,26-Sep,10-Dec,1.232179638
54,LKFLF,Luk Fook Holdings (International) Ltd,2.519999981,TRUE,2013,,,,,,,,,,
55,PGTMF,Luff Enterprises Ltd,0.00942,TRUE,2016,,,,,,,,,,
56,LU,Lufax Holding Ltd,14.86999989,TRUE,2020,,,,,,,,,,
57,LDSN,Luduson G Inc,$0.13 ,TRUE,,No data fetched for symbol LDSN using YahooDailyReader,,,,,,,,,
58,LKMNF,Lucky Minerals Inc,0.05765,TRUE,2017,,,,,,,,,,
59,LFEX,Lucky Friday Extension Mining Co,0.039999999,FALSE,2009,,17-Oct,31-Dec,1,1,10,10,17-Oct,31-Dec,15.34236604
60,LWEL,Luckwel Pharmaceuticals Inc,4,TRUE,2015,,,,,,,,,,
61,LKNCY,Luckin Coffee Inc,4.78000021,TRUE,2019,,,,,,,,,,
62,LUCFF,Lucid Entertainment Inc,$0.06 ,TRUE,,'Date',,,,,,,,,
63,LUCAF,Lucas Bols NV,$16.55 ,TRUE,,No data fetched for symbol LUCAF using YahooDailyReader,,,,,,,,,
64,LUCRF,Lucara Diamond Corp,0.419400007,TRUE,2011,,,,,,,,,,
65,LCPDF,Lucapa Diamond Co Ltd,$0.01 ,TRUE,,No data fetched for symbol LCPDF using YahooDailyReader,,,,,,,,,
66,LUB,Luby's Inc,2.900000095,FALSE,2009,,4-Nov,18-Jan,6,6,5,5,4-Nov,18-Jan,3.124302085
67,LBAO,Luboa Group Inc,2.650000095,TRUE,2019,,,,,,,,,,
68,LTC,LTC Properties Inc,37.31999969,FALSE,2009,,15-Mar,29-May,8,7,3,4,15-Mar,29-May,5.580184414
69,LSRGL,LSR Group PJSC,$2.53 ,TRUE,,No data fetched for symbol LSRGL using YahooDailyReader,,,,,,,,,
70,LSLPF,LSL Property Services PLC,2.789999962,TRUE,2014,,,,,,,,,,
71,LSITF,LSI Software SA,$1.72 ,TRUE,,No data fetched for symbol LSITF using YahooDailyReader,,,,,,,,,
72,LYTS,LSI Industries Inc,7.599999905,FALSE,2009,,9-Sep,23-Nov,4,4,7,7,9-Sep,23-Nov,8.693220339
73,LSSCF,LSC Lithium Corp,$0.49 ,TRUE,,No data fetched for symbol LSSCF using YahooDailyReader,,,,,,,,,
74,LKSDQ,LSC Communications Inc,0.0111,TRUE,2019,,,,,,,,,,
75,LXU,LSB Industries Inc,2.109999895,FALSE,2009,,4-Jan,19-Mar,8,8,3,3,4-Jan,19-Mar,3.06523423
76,LRE,LRR Energy LP,$4.32 ,TRUE,,'Date',,,,,,,,,
77,LPPSY,LPP SA,$32.17 ,TRUE,,No data fetched for symbol LPPSY using YahooDailyReader,,,,,,,,,
78,LPLA,LPL Financial Holdings Inc,91.69999695,FALSE,2010,,27-Oct,10-Jan,7,7,3,3,27-Oct,10-Jan,10.11107913
79,LPKFF,LPKF Laser & Electronics AG,24.70000076,TRUE,2011,,,,,,,,,,
80,LOXO,Loxo Oncology Inc,$234.66 ,TRUE,,No data fetched for symbol LOXO using YahooDailyReader,,,,,,,,,
81,LOW,Lowe's Companies Inc,157.9700012,FALSE,1990,,8-Jan,23-Mar,18,17,12,13,8-Jan,23-Mar,5.246146415
82,LOWRF,Low & Bonar PLC,$0.16 ,TRUE,,No data fetched for symbol LOWRF using YahooDailyReader,,,,,,,,,
83,LRCFF,Lovitt Resources Inc,0.129999995,TRUE,2018,,,,,,,,,,
84,LOVV,Love International Group Inc,0.920000017,TRUE,2016,,,,,,,,,,
85,LPX,Louisiana-Pacific Corp,33.31000137,FALSE,2009,,27-Oct,10-Jan,7,7,4,4,27-Oct,10-Jan,9.920926871
86,LCNTU,Louisiana Central Oil & Gas Co,555.0999756,TRUE,2012,,,,,,,,,,
87,LTEC,LOUD Technologies Inc,0.02,FALSE,2009,,3-Jun,17-Aug,4,4,7,7,3-Jun,17-Aug,13.14102631
88,LTTSF,Lotus Ventures Inc,0.100000001,TRUE,2018,,,,,,,,,,
89,LTUS,Lotus Pharmaceuticals,0.0085,TRUE,2012,,,,,,,,,,
90,LTSSF,Lotus Bakeries NV,"$2,500.00 ",TRUE,,No data fetched for symbol LTSSF using YahooDailyReader,,,,,,,,,
91,LTTOF,Lotto24 AG,$12.30 ,TRUE,,No data fetched for symbol LTTOF using YahooDailyReader,,,,,,,,,
92,LTTFF,Lotte Corp,$0.63 ,TRUE,,No data fetched for symbol LTTFF using YahooDailyReader,,,,,,,,,
93,MMCLF,Los Cerros Ltd,$0.01 ,TRUE,,No data fetched for symbol MMCLF using YahooDailyReader,,,,,,,,,
94,LSANF,Los Andes Copper Ltd,4.53000021,FALSE,2009,,16-Jun,30-Aug,5,5,6,6,16-Jun,30-Aug,12.70295077
95,LRCPF,Lorraine Copper Corp,$0.21 ,TRUE,,No data fetched for symbol LRCPF using YahooDailyReader,,,,,,,,,
96,RIDE,Lordstown Motors Corp,27.5,TRUE,2019,,,,,,,,,,
97,LRDG,Lord Global Corp,3.5,TRUE,2016,,,,,,,,,,
98,LORL,Loral Space & Communications Inc,20.26000023,FALSE,2009,,8-Jul,21-Sep,5,5,6,6,22-Aug,5-Nov,5.094239498
99,LUPGF,LoopUp Group PLC,1.480000019,TRUE,2020,,,,,,,,,,
100,LPPPF,LOOPShare Ltd,0.059349999,TRUE,2018,,,,,,,,,,
101,LPTV,Loop Media Inc,1.700000048,TRUE,2020,,,,,,,,,,
102,RACMF,Loop Insights Inc,0.560109973,TRUE,2020,,,,,,,,,,
103,LOOP,Loop Industries Inc,7.139999866,TRUE,2017,,,,,,,,,,
104,LOIMY,Loomis AB,$40.50 ,TRUE,,No data fetched for symbol LOIMY using YahooDailyReader,,,,,,,,,
105,LOIMF,Loomis AB,22.64999962,FALSE,2009,,30-Mar,13-Jun,4,4,7,7,30-Mar,13-Jun,9.77556789
106,LOOK,LookSmart Ltd,$0.65 ,TRUE,,'Date',,,,,,,,,
107,LKST,LookSmart Group Inc,1.25,TRUE,2016,,,,,,,,,,
108,LKKRF,Lookers PLC,1.090000033,TRUE,2018,,,,,,,,,,
109,LZAGY,Lonza Group Ltd,63.52000046,FALSE,2010,,19-May,2-Aug,7,7,3,3,19-May,2-Aug,9.763259631
110,LZAGF,Lonza Group Ltd,635.2700195,FALSE,2009,,14-May,28-Jul,8,8,3,3,14-May,28-Jul,8.815070414
111,LNMIY,Lonmin PLC,$1.02 ,TRUE,,No data fetched for symbol LNMIY using YahooDailyReader,,,,,,,,,
112,LNMIF,Lonmin PLC,$0.98 ,TRUE,,No data fetched for symbol LNMIF using YahooDailyReader,,,,,,,,,
113,LONKF,Lonking Holdings Ltd,0.25,FALSE,2009,,29-Oct,12-Jan,4,4,7,7,11-Nov,25-Jan,12.52594051
114,LKHLY,Lonking Holdings Ltd,14.31999969,TRUE,2011,,,,,,,,,,
115,LWLW,Longwen Group Corp,0.011,TRUE,2012,,,,,,,,,,
116,LPIH,Longwei Petroleum Investment Holding Ltd,0.01,TRUE,2012,,,,,,,,,,
117,LGVW,Longview Acquisition Corp,9.829999924,TRUE,2020,,,,,,,,,,
118,LNGPF,Longfor Group Holdings Ltd,4.949999809,TRUE,2016,,,,,,,,,,
119,LGFRY,Longfor Group Holdings Ltd,64.07499695,TRUE,2013,,,,,,,,,,
120,LFIN,Longfin Corp,0.200000003,TRUE,2017,,,,,,,,,,
121,LOAC,Longevity Acquisition Corp,10.75,TRUE,2018,,,,,,,,,,
122,CACAD,Long Term Care Operations 360 Inc,5.25,TRUE,2020,,,,,,,,,,
123,WFREF,Long Run Exploration Ltd,$0.55 ,TRUE,,No data fetched for symbol WFREF using YahooDailyReader,,,,,,,,,
124,LBCC,Long Blockchain Corp,0.075000003,FALSE,2009,,25-Mar,8-Jun,6,6,5,5,25-Mar,8-Jun,-68.77685366
125,LONEQ,Lonestar Resources US Inc,0.041999999,TRUE,2020,,,,,,,,,,
126,LNSPF,LondonMetric Property PLC,3,TRUE,2014,,,,,,,,,,
127,LNSTY,London Stock Exchange Group PLC,26.82999992,TRUE,2018,,,,,,,,,,
128,LDNXF,London Stock Exchange Group PLC,107.0999985,FALSE,2009,,7-Jul,20-Sep,9,9,2,2,7-Jul,20-Sep,10.06542434
129,LONCF,Loncor Resources Inc,0.546452999,FALSE,2010,,24-Dec,9-Mar,7,7,3,3,24-Dec,9-Mar,20.6028436
130,LMRMF,Lomiko Metals Inc,0.039999999,TRUE,2012,,,,,,,,,,
131,LOMA,Loma Negra Cia Industria Argentina SA,5.050000191,TRUE,2017,,,,,,,,,,
132,LOLI,Lollipop Corp,$1.05 ,TRUE,,No data fetched for symbol LOLI using YahooDailyReader,,,,,,,,,
133,LOKNF,Lok'n Store Group PLC,$6.07 ,TRUE,,No data fetched for symbol LOKNF using YahooDailyReader,,,,,,,,,
134,LRENY,Lojas Renner SA,8.869999886,TRUE,2017,,,,,,,,,,
135,LOJPF,Lojas Americanas SA,$5.56 ,TRUE,,No data fetched for symbol LOJPF using YahooDailyReader,,,,,,,,,
136,LOAMF,Lojas Americanas SA,$4.22 ,TRUE,,No data fetched for symbol LOAMF using YahooDailyReader,,,,,,,,,
137,LOJN,LoJack Corp,$6.44 ,TRUE,,'Date',,,,,,,,,
138,LOGM,LogMeIn Inc,86.04000092,FALSE,2009,,25-Aug,8-Nov,5,5,6,6,25-Aug,8-Nov,12.45305771
139,LOGI,Logitech International SA,81.05999756,FALSE,2009,,6-Jul,19-Sep,6,6,5,5,4-Aug,18-Oct,3.17341204
140,LTKBF,Logistec Corp,23.88400078,TRUE,2012,,,,,,,,,,
141,LGIQ,Logiq Inc,7.989999771,TRUE,2018,,,,,,,,,,
142,AHFCF,Logiq Asset Management Ltd.,0.230000004,FALSE,2009,,7-Aug,21-Oct,3,2,8,9,26-Mar,9-Jun,3.934896065
143,LOGQ,Logicquest Technology Inc,0.114500001,TRUE,2012,,,,,,,,,,
144,LOGC,LogicBio Therapeutics Inc,5.909999847,TRUE,2018,,,,,,,,,,
145,LOGN,Logansport Financial Corp,50,FALSE,2009,,27-Aug,10-Nov,10,9,1,2,27-Aug,10-Nov,4.523762072
146,LPHHF,Logan Property Holdings Co Ltd,1.554640055,TRUE,2020,,,,,,,,,,
147,LIIZF,Logan International Inc,$1.28 ,TRUE,,No data fetched for symbol LIIZF using YahooDailyReader,,,,,,,,,
148,LGNC,Logan Clay Products Co,225,TRUE,2012,,,,,,,,,,
149,L,Loews Corp,43.06999969,FALSE,2009,,26-Aug,9-Nov,7,6,4,5,26-Aug,9-Nov,4.269441995
150,LSMLF,Lodestar Minerals Ltd,0.008,TRUE,2018,,,,,,,,,,
151,LSMG,Lode-Star Mining Inc,0.064999998,FALSE,2010,,2-Jan,17-Mar,6,6,4,4,2-Jan,17-Mar,19.99089311
152,LMT,Lockheed Martin Corp,377.5599976,FALSE,2009,,7-Nov,21-Jan,10,9,1,2,7-Nov,21-Jan,3.794638541
153,PXAMF,Location Sciences Group PLC,0.009,TRUE,2014,,,,,,,,,,
154,LZRFY,Localiza Rent A Car SA,12.06499958,TRUE,2012,,,,,,,,,,
155,LZRFF,Localiza Rent A Car SA,$11.48 ,TRUE,,No data fetched for symbol LZRFF using YahooDailyReader,,,,,,,,,
156,LBLCF,Loblaw Companies Ltd,49.13000107,FALSE,2009,,27-Mar,10-Jun,5,5,6,6,27-Mar,10-Jun,5.924222275
157,GTSIF,Lobe Sciences Ltd,0.039999999,TRUE,2019,,,,,,,,,,
158,LFLS,Loans4Less.Com,0.02,FALSE,2009,,17-Mar,31-May,3,3,8,8,17-Mar,31-May,-395.81495
159,LNPR,LNPR Group Inc,$0.30 ,TRUE,,No data fetched for symbol LNPR using YahooDailyReader,,,,,,,,,
160,LMWW,LMWW Holdings Inc,0.005,TRUE,2016,,,,,,,,,,
161,SCD,Lmp Capital & Income Fund Inc,11.09000015,FALSE,2009,,28-Oct,11-Jan,8,8,3,3,8-Dec,21-Feb,3.496597631
162,LMPX,LMP Automotive Holdings Inc,22.95000076,TRUE,2019,,,,,,,,,,
163,LMIA,LMI Aerospace Inc,$13.99 ,TRUE,,'Date',,,,,,,,,
164,LMFA,LM Funding America Inc,0.608399987,TRUE,2015,,,,,,,,,,
165,LLDTF,Lloyds Banking Group PLC,0.460000008,FALSE,2010,,12-Dec,25-Feb,7,7,3,3,12-Dec,25-Feb,6.621404915
166,LYG,Lloyds Banking Group PLC,1.830000043,FALSE,2009,,21-Feb,6-May,7,7,4,4,21-Feb,6-May,2.239351913
167,LLEIF,Lleidanetworks Serveis Telematics SA,9.989999771,TRUE,2020,,,,,,,,,,
168,LKQ,LKQ Corp,35.66999817,FALSE,2009,,5-Jul,18-Sep,6,6,5,5,5-Jul,18-Sep,9.245455172
169,LKAI,LKA Gold Inc,0.09245,FALSE,2009,,21-Jun,4-Sep,4,4,7,7,21-Jun,4-Sep,8.530417403
170,LIZI,Lizhi Inc,2.450000048,TRUE,2020,,,,,,,,,,
171,LZENF,Lizhan Environmental Corp,0.006,TRUE,2012,,,,,,,,,,
172,LIXT,Lixte Biotech Holdings Inc,0.949800014,FALSE,2009,,22-Jan,6-Apr,8,8,3,3,22-Jan,6-Apr,21.413611
173,JSGRY,Lixil Group Corp,44.22999954,FALSE,2010,,21-Aug,4-Nov,5,5,5,5,22-Aug,5-Nov,3.028960724
174,JSGCF,Lixil Group Corp,13.14999962,TRUE,2012,,,,,,,,,,
175,LXEH,Lixiang Education Holding Co Ltd,9.199999809,TRUE,2020,,,,,,,,,,
176,LVZPF,Livzon Pharmaceutical Group Inc,3.700000048,TRUE,2018,,,,,,,,,,
177,LVGO,Livongo Health Inc,139.7700043,TRUE,2019,,,,,,,,,,
178,LIVV,LivingVentures Inc,$0.06 ,TRUE,,No data fetched for symbol LIVV using YahooDailyReader,,,,,,,,,
179,LVCLY,Living Cell Technologies Ltd,0.109999999,FALSE,2009,,28-Aug,11-Nov,5,5,6,6,28-Aug,11-Nov,21.62624911
180,LVCLF,Living Cell Technologies Ltd,0.01,FALSE,2009,,21-Aug,4-Nov,3,3,8,8,21-Aug,4-Nov,15.19290112
181,LTDH,Living 3D Holdings Inc,1.5,FALSE,2010,,22-Jul,5-Oct,3,3,7,7,22-Jul,5-Oct,10.31238793
182,LIVX,LiveXLive Media Inc,1.840000033,TRUE,2017,,,,,,,,,,
183,LVWD,LiveWorld Inc,0.090000004,FALSE,2009,,22-Jan,6-Apr,5,5,6,6,22-Jan,6-Apr,26.0002037
184,LVVV,Livewire Ergogenics Inc,0.0053,TRUE,2011,,,,,,,,,,
185,LVTSF,LiveTiles Ltd,0.135000005,TRUE,2018,,,,,,,,,,
186,RAMP,LiveRamp Holdings Inc,58.5,FALSE,2009,,28-Aug,11-Nov,8,8,3,3,28-Aug,11-Nov,12.83594378
187,LPSN,LivePerson Inc,52.90000153,FALSE,2009,,22-May,5-Aug,5,5,6,6,22-May,5-Aug,14.23644208
188,LTHM,Livent Corp,14.5,TRUE,2018,,,,,,,,,,
189,LICH,Livechain Inc,0.01075,TRUE,2012,,,,,,,,,,
190,LIVE,Live Ventures Inc,12.64999962,FALSE,2009,,5-Oct,19-Dec,4,4,7,7,5-Oct,19-Dec,18.06803599
191,LOB,Live Oak Bancshares Inc,44.63000107,TRUE,2015,,,,,,,,,,
192,LOAK,Live Oak Acquisition Corp,11.21000004,TRUE,2020,,,,,,,,,,
193,LYV,Live Nation Entertainment Inc,67.08999634,FALSE,2009,,6-Apr,20-Jun,7,7,4,4,6-Apr,20-Jun,11.71227709
194,LMSC,Live Microsystems Inc,0.850000024,FALSE,2009,,28-Dec,13-Mar,6,6,5,5,28-Dec,13-Mar,11.15629787
195,LIVC,Live Current Media Inc,0.050000001,FALSE,2009,,16-Dec,1-Mar,8,8,3,3,16-Dec,1-Mar,-11.56375924
196,LIVN,LivaNova PLC,50.99000168,TRUE,2015,,,,,,,,,,
197,LIVK,LIV Capital Acquisition Corp,9.892999649,TRUE,2020,,,,,,,,,,
198,LTFD,Littlefield Corp,0.130700007,FALSE,2009,,19-Mar,2-Jun,5,5,6,6,19-Mar,2-Jun,-2.016077081
199,LTUU,Little Sioux Corn Processors LLC,525,TRUE,2014,,,,,,,,,,
200,LTUC,Little Sioux Corn Processors LLC,$650.00 ,TRUE,,No data fetched for symbol LTUC using YahooDailyReader,,,,,,,,,
201,LFUS,Littelfuse Inc,230.9900055,FALSE,2009,,25-Sep,9-Dec,9,8,2,3,25-Sep,9-Dec,8.917188964
202,LTSY,Litian Group Inc,4,TRUE,2020,,,,,,,,,,
203,CWVWF,Lithoquest Diamonds Inc,0.041499998,TRUE,2013,,,,,,,,,,
204,LIXXF,Lithium X Energy Corp,$1.99 ,TRUE,,No data fetched for symbol LIXXF using YahooDailyReader,,,,,,,,,
205,NRGMF,Lithium South Development Corp,0.223000005,FALSE,2009,,26-Oct,9-Jan,4,4,7,7,26-Oct,9-Jan,6.635985428
206,LTHHF,Lithium Power International Ltd,0.152500004,TRUE,2017,,,,,,,,,,
207,LXENF,Lithium Energi Exploration Inc,0.057500001,TRUE,2017,,,,,,,,,,
208,LTUM,Lithium Corp,0.191,FALSE,2009,,10-Nov,24-Jan,5,5,6,6,10-Nov,24-Jan,14.16174962
209,LTMCF,Lithium Chile Inc,0.186728001,TRUE,2018,,,,,,,,,,
210,LMMFF,Lithium Australia NL,0.0425,TRUE,2017,,,,,,,,,,
211,LAC,Lithium Americas Corp,10.78999996,FALSE,2009,,15-Dec,28-Feb,8,8,3,3,15-Dec,28-Feb,20.92070264
212,LBTI,Lithium & Boron Technology Inc,0.389999986,TRUE,2012,,,,,,,,,,
213,LAD,Lithia Motors Inc,274.1099854,FALSE,2009,,19-May,2-Aug,4,4,7,7,19-May,2-Aug,17.717262
214,LLNKF,LiteLink Technologies Inc,0.0137,TRUE,2018,,,,,,,,,,
215,LTCCF,Lite Access Technologies Inc,0.344599992,TRUE,2015,,,,,,,,,,
216,LSIIF,Lisi SA,23,TRUE,2013,,,,,,,,,,
217,LQMT,Liquidmetal Technologies Inc,0.086000003,FALSE,2009,,18-Dec,3-Mar,6,6,5,5,18-Dec,3-Mar,11.87622795
218,LQDT,Liquidity Services Inc,8.989999771,FALSE,2009,,17-Jul,30-Sep,7,7,4,4,17-Jul,30-Sep,8.698474195
219,LQDA,Liquidia Technologies Inc,3.380000114,TRUE,2018,,,,,,,,,,
220,LQNGF,Liquid Nutrition Group Inc,$0.10 ,TRUE,,No data fetched for symbol LQNGF using YahooDailyReader,,,,,,,,,
221,YVR,Liquid Media Group Ltd,1.820000052,FALSE,2009,,1-Mar,15-May,7,7,4,4,1-Mar,15-May,12.42852353
222,LNGLY,Liquefied Natural Gas Ltd,0.0561,TRUE,2014,,,,,,,,,,
223,LIQT,LiqTech International Inc,7,TRUE,2011,,,,,,,,,,
224,LPMDF,Lippo Malls Indonesia Retail Trust,0.066,FALSE,2010,,31-Dec,16-Mar,10,8,0,2,17-Dec,2-Mar,5.645180956
225,LPPCF,Lippo China Resources Ltd,0.015,TRUE,2020,,,,,,,,,,
226,LPCN,Lipocine Inc,1.379999995,TRUE,2013,,,,,,,,,,
227,LGF.A,Lions Gate Entertainment Corp,$9.49 ,TRUE,,No data fetched for symbol LGF.A using YahooDailyReader,,,,,,,,,
228,LGF.B,Lions Gate Entertainment Corp,25.61000061,TRUE,2016,,,,,,,,,,
229,LCAP,Lionheart Acquisition Corp II,9.770000458,TRUE,2020,,,,,,,,,,
230,LIOX,Lionbridge Technologies Inc,$5.75 ,TRUE,,'Date',,,,,,,,,
231,LOMLF,Lion One Metals Ltd,1.133000016,FALSE,2010,,16-Dec,1-Mar,5,5,5,5,16-Dec,1-Mar,10.14266721
232,LGHL,Lion Group Holding Ltd,2.579999924,TRUE,2019,,,,,,,,,,
233,LIOPY,Lion Corp,32,TRUE,2020,,,,,,,,,,
234,LIOPF,Lion Corp,23.20000076,TRUE,2014,,,,,,,,,,
235,LINX,Linx SA,6.789999962,TRUE,2019,,,,,,,,,,
236,LNTEF,LINTEC Corp,24.25,TRUE,2015,,,,,,,,,,
237,LNCOQ,LinnCo LLC,$0.04 ,TRUE,,'Date',,,,,,,,,
238,LWLL,Linkwell Corp,0.150999993,TRUE,2009,,,,,,,,,,
239,LNKD,LinkedIn Corp,$195.96 ,TRUE,,'Date',,,,,,,,,
240,LNKB,Linkbancorp Inc,11,TRUE,2020,,,,,,,,,,
241,LBKLF,Linkbal Inc,3.680000067,TRUE,2019,,,,,,,,,,
242,LRSV,Link Reservations Inc,0.0175,TRUE,2016,,,,,,,,,,
243,LKREF,Link Real Estate Investment Trust,9.170000076,FALSE,2009,,26-Apr,10-Jul,5,5,6,6,2-Apr,16-Jun,5.079691194
244,LKM,Link Motion Inc,0.153899997,TRUE,2012,,,,,,,,,,
245,LMGHF,LINK Mobility Group Holding ASA,6.102670193,TRUE,2020,,,,,,,,,,
246,LGLOF,Link Global Technologies Inc,0.303600013,TRUE,2020,,,,,,,,,,
247,LNNTF,Linius Technologies Ltd,0.015,TRUE,2018,,,,,,,,,,
248,LINUF,LiNiu Technology Group,0.050000001,FALSE,2009,,31-Dec,16-Mar,10,10,1,1,31-Dec,16-Mar,13.27946406
249,LMDCF,Lingo Media Corp,0.07,FALSE,2009,,23-Dec,8-Mar,4,4,7,7,23-Dec,8-Mar,7.764560932
250,LGBOF,Lingbao Gold Co Ltd,$0.16 ,TRUE,,No data fetched for symbol LGBOF using YahooDailyReader,,,,,,,,,
251,LLTC,Linear Technology Corp,$65.00 ,TRUE,,'Date',,,,,,,,,
