,symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule,adj_up_end_schedule,adj_ups,close_ups,adj_downs,close_downs,close_up_start_schedule,close_up_end_schedule,close_up_percent_avg
48,MYBF,Muncy Bank Financial Inc,35.5,FALSE,2009,,29-May,12-Aug,4,4,7,7,29-May,12-Aug,4.544578789
49,MURGY,Munchener Ruckversicherungs-Gesellschaft AG,28.44000053,FALSE,2009,,19-Sep,3-Dec,9,9,2,2,19-Sep,3-Dec,6.191612742
50,MURGF,Munchener Ruckversicherungs-Gesellschaft AG,288.2999878,FALSE,2009,,19-Sep,3-Dec,9,9,2,2,19-Sep,3-Dec,6.0588332
51,PPOLF,Multipolar Tbk,$0.01 ,TRUE,,No data fetched for symbol PPOLF using YahooDailyReader,,,,,,,,,
52,MLTPF,Multiplus SA,$15.46 ,TRUE,,No data fetched for symbol MLTPF using YahooDailyReader,,,,,,,,,
53,MXRNF,Multiplex European Property Fund,$0.03 ,TRUE,,No data fetched for symbol MXRNF using YahooDailyReader,,,,,,,,,
54,MPLN,MultiPlan Corp,7.130000114,TRUE,2020,,,,,,,,,,
55,MLTCF,Multiconsult ASA,9.800600052,TRUE,2020,,,,,,,,,,
56,MCOIF,MultiChoice Group Ltd,8.170000076,TRUE,2019,,,,,,,,,,
57,MCHOY,MultiChoice Group Ltd,8.289999962,TRUE,2019,,,,,,,,,,
58,MFLX,Multi-Fineline Electronix Inc,$23.09 ,TRUE,,'Date',,,,,,,,,
59,LABL,Multi-Color Corp,$50.01 ,TRUE,,No data fetched for symbol LABL using YahooDailyReader,,,,,,,,,
60,MUSS,Multi Solutions II Inc,0.200000003,TRUE,2014,,,,,,,,,,
61,MPSX,Multi Packaging Solutions International Ltd,$18.00 ,TRUE,,'Date',,,,,,,,,
62,MLLGF,Mullen Group Ltd,7.099999905,FALSE,2009,,3-Jun,17-Aug,5,5,6,6,3-Jun,17-Aug,6.857274
63,MULG,Muliang Viagoo Technology Inc,7,TRUE,2016,,,,,,,,,,
64,MULE,MuleSoft Inc,44.56999969,TRUE,2017,,,,,,,,,,
65,MLBGF,Mulberry Group PLC,2,TRUE,2012,,,,,,,,,,
66,MWA,"Mueller Water Products, Inc.",11.88000011,FALSE,2009,,11-Oct,25-Dec,5,5,6,6,11-Oct,25-Dec,7.381205826
67,MLI,Mueller Industries Inc,33,FALSE,2009,,30-Oct,13-Jan,7,7,4,4,30-Oct,13-Jan,4.739121688
68,MUDS,Mudrick Capital Acquisition Corp,$12.65 ,TRUE,,No data fetched for symbol MUDS using YahooDailyReader,,,,,,,,,
69,MYTG,Mu Yan Technology Group Co Ltd,$4.10 ,TRUE,,No data fetched for symbol MYTG using YahooDailyReader,,,,,,,,,
70,MUGH,Mu Global Holding Ltd,1.299999952,TRUE,2020,,,,,,,,,,
71,MTYFF,MTY Food Group Inc,34.42699814,TRUE,2014,,,,,,,,,,
72,MTUAY,MTU Aero Engines AG,121.8000031,FALSE,2010,,15-Oct,29-Dec,6,6,4,4,15-Oct,29-Dec,9.061697783
73,MTUAF,MTU Aero Engines AG,242.5200043,TRUE,2014,,,,,,,,,,
74,MTSC,MTS Systems Corp,33.72000122,FALSE,2009,,21-Oct,4-Jan,6,6,5,5,21-Oct,4-Jan,4.435383245
75,MTCPY,MTR Corp Ltd,16.32999992,FALSE,2010,,23-Jan,7-Apr,5,5,5,5,23-Jan,7-Apr,2.905085427
76,MTRJF,MTR Corp Ltd,5.25,TRUE,2012,,,,,,,,,,
77,MTNOY,MTN Group Ltd,4.289999962,FALSE,2010,,9-Feb,24-Apr,4,4,6,6,19-Feb,4-May,3.87240017
78,MTNOF,MTN Group Ltd,4.059999943,TRUE,2011,,,,,,,,,,
79,MTMC,MTM Technologies Inc,$0.25 ,TRUE,,'Date',,,,,,,,,
80,MYTIF,MTI Ltd,"$1,986.83 ",TRUE,,No data fetched for symbol MYTIF using YahooDailyReader,,,,,,,,,
81,MTGE,MTGE Investment Corp,19.79999924,TRUE,2012,,,,,,,,,,
82,MTBC,MTBC Inc,8.569999695,TRUE,2014,,,,,,,,,,
83,MHLG,MSO Holdings Inc,$0.10 ,TRUE,,No data fetched for symbol MHLG using YahooDailyReader,,,,,,,,,
84,MSGN,MSG Networks Inc,11.39000034,FALSE,2010,,27-Oct,10-Jan,7,7,3,3,27-Oct,10-Jan,7.589821372
85,MSCI,MSCI Inc,399.9500122,FALSE,2009,,29-Oct,12-Jan,9,9,2,2,29-Oct,12-Jan,8.497065186
86,MSM,MSC Industrial Direct Co Inc,84.41000366,FALSE,2009,,27-Oct,10-Jan,7,7,4,4,27-Oct,10-Jan,6.249536373
87,MSBF,MSB Financial Corp,10.38000011,FALSE,2009,,8-Dec,21-Feb,8,8,3,3,8-Dec,21-Feb,5.249072327
88,MSA,MSA Safety Inc,138.6300049,FALSE,2009,,4-Sep,18-Nov,8,8,3,3,6-Oct,20-Dec,7.642459705
89,MSADY,MS&AD Insurance Group Holdings Inc,15.25,FALSE,2009,,16-Mar,30-May,6,6,5,5,16-Mar,30-May,5.176420591
90,MSADF,MS&AD Insurance Group Holdings Inc,26.87000084,FALSE,2009,,19-May,2-Aug,4,5,7,6,8-Apr,22-Jun,3.235923886
91,MRVNY,MRV Engenharia e Participacoes SA,7.090000153,TRUE,2012,,,,,,,,,,
92,MRVC,MRV Communications Inc,$9.98 ,TRUE,,'Date',,,,,,,,,
93,MRC,MRC Global Inc,5.96999979,TRUE,2012,,,,,,,,,,
94,COOP,Mr. Cooper Group Inc,25.53000069,TRUE,2012,,,,,,,,,,
95,MRPZF,Mr Price Group Ltd,8,TRUE,2016,,,,,,,,,,
96,MRPLY,Mr Price Group Ltd,10.31999969,TRUE,2012,,,,,,,,,,
97,MPXOF,MPX International Corp,0.071699999,TRUE,2019,,,,,,,,,,
98,MPXEF,MPX Bioceutical Corp,$0.92 ,TRUE,,No data fetched for symbol MPXEF using YahooDailyReader,,,,,,,,,
99,MPMQ,MPM Holdings Inc,$31.85 ,TRUE,,No data fetched for symbol MPMQ using YahooDailyReader,,,,,,,,,
100,MPLX,MPLX LP,20.10000038,TRUE,2012,,,,,,,,,,
101,MNIGF,MPI SA,$5.93 ,TRUE,,No data fetched for symbol MNIGF using YahooDailyReader,,,,,,,,,
102,MPHBF,MPHB Capital Bhd,$0.25 ,TRUE,,No data fetched for symbol MPHBF using YahooDailyReader,,,,,,,,,
103,XDSL,mPhase Technologies Inc,0.040649999,TRUE,2012,,,,,,,,,,
104,MPZZF,MPC Container Ships ASA,0.300000012,TRUE,2018,,,,,,,,,,
105,MPPTF,Mpact Ltd,$1.62 ,TRUE,,No data fetched for symbol MPPTF using YahooDailyReader,,,,,,,,,
106,MOXC,Moxian Inc,1.200000048,TRUE,2014,,,,,,,,,,
107,MNHVF,Mowi ASA,20.29999924,FALSE,2009,,3-Jun,17-Aug,7,7,4,4,30-Aug,13-Nov,8.566184958
108,MHGVY,Mowi ASA,20.35000038,TRUE,2011,,,,,,,,,,
109,MVNT,Movement Industries Corp,0.037599999,TRUE,2012,,,,,,,,,,
110,MVXM,Moveix Inc,1,TRUE,2019,,,,,,,,,,
111,MOV,Movado Group Inc,15.22000027,FALSE,2009,,8-Feb,23-Apr,5,5,6,6,8-Feb,23-Apr,5.153721879
112,MTVB,Mountain-Valley Bancshares Inc,41.5,TRUE,2012,,,,,,,,,,
113,MVMDF,Mountain Valley MD Holdings Inc,0.079099998,TRUE,2020,,,,,,,,,,
114,MTPP,Mountain Top Properties Inc,0.01,TRUE,2014,,,,,,,,,,
115,MPVDF,Mountain Province Diamonds Inc,0.319999993,FALSE,2009,,22-Mar,5-Jun,2,2,9,9,22-Mar,5-Jun,9.462769621
116,MPCB,Mountain Pacific Bancorp Inc,6.75,TRUE,2020,,,,,,,,,,
117,MYHI,Mountain High Acquisitions Corp,0.012,TRUE,2014,,,,,,,,,,
118,MCAC,Mountain Crest Acquisition Corp,10.05000019,TRUE,2020,,,,,,,,,,
119,MCBI,Mountain Commerce Bancorp Inc,18,TRUE,2017,,,,,,,,,,
120,MLCOF,Mountain China Resorts (Holding) Ltd,0.0081,TRUE,2012,,,,,,,,,,
121,MBYMF,Mountain Boy Minerals Ltd,0.257999986,TRUE,2012,,,,,,,,,,
122,PYCFF,Mount Logan Capital Inc,2.261499882,TRUE,2012,,,,,,,,,,
123,MTGRY,Mount Gibson Iron Ltd,5.070000172,TRUE,2013,,,,,,,,,,
124,MTGRF,Mount Gibson Iron Ltd,0.430000007,FALSE,2009,,6-Oct,20-Dec,4,4,7,7,6-Oct,20-Dec,-3.008407829
125,MMOEF,Mount Dakota Energy Corp,$0.01 ,TRUE,,No data fetched for symbol MMOEF using YahooDailyReader,,,,,,,,,
126,MCPB,Mount Carmel Public Utility Co,34.40000153,TRUE,2014,,,,,,,,,,
127,MOTUY,Motus Holdings Ltd,2.680000067,TRUE,2018,,,,,,,,,,
128,MOTS,Motus GI Holdings Inc,0.805000007,TRUE,2018,,,,,,,,,,
129,MVAC,MotorVac Technologies Inc,0.039999999,TRUE,2012,,,,,,,,,,
130,MTLQU,Motors Liquidation Co GUC Trust,1.399999976,TRUE,2012,,,,,,,,,,
131,MTPTF,Motorpoint Group PLC,3.400000095,TRUE,2018,,,,,,,,,,
132,MSI,Motorola Solutions Inc,167.4499969,FALSE,2009,,3-Aug,17-Oct,8,7,3,4,10-Sep,24-Nov,6.506258024
133,MPAA,Motorcar Parts of America Inc,19.13999939,FALSE,2009,,9-Jul,22-Sep,7,7,4,4,9-Jul,22-Sep,3.800022912
134,VIIN,Motor Sport Country Club Holdings Inc,0.02,TRUE,2012,,,,,,,,,,
135,MOHCY,Motor Oil (Hellas) Corinth Refineries SA,5.449999809,TRUE,2014,,,,,,,,,,
136,MOHCF,Motor Oil (Hellas) Corinth Refineries SA,12.17430019,TRUE,2013,,,,,,,,,,
137,MNMT,Motivating the Masses Inc,0.100000001,TRUE,2015,,,,,,,,,,
138,MDSVF,Motion Display Scandinavia AB,$0.56 ,TRUE,,No data fetched for symbol MDSVF using YahooDailyReader,,,,,,,,,
139,MTFB,Motif Bio PLC,$0.11 ,TRUE,,No data fetched for symbol MTFB using YahooDailyReader,,,,,,,,,
140,MHCRF,Mothercare PLC,$0.88 ,TRUE,,'Date',,,,,,,,,
141,MOLB,Mother Lode Bk Sonora Ca,$1.58 ,TRUE,,'Date',,,,,,,,,
142,MOSY,MoSys Inc,1.450000048,FALSE,2009,,16-Nov,30-Jan,2,2,9,9,16-Nov,30-Jan,4.439870178
143,AOMOY,MOSENERGO,1.549999952,TRUE,2012,,,,,,,,,,
144,MWCTY,Moscow City Telephone Network PJSC,10.75,TRUE,2009,,,,,,,,,,
145,MOSC,Mosaic Acquisition Corp,$9.90 ,TRUE,,No data fetched for symbol MOSC using YahooDailyReader,,,,,,,,,
146,MGAG,Mortgage Oil Corp,305,TRUE,2015,,,,,,,,,,
147,MRWSY,Morrison (Wm) Supermarkets PLC,11.86999989,FALSE,2009,,29-Jun,12-Sep,7,7,4,4,29-Jun,12-Sep,4.127370116
148,MRWSF,Morrison (Wm) Supermarkets PLC,2.349999905,FALSE,2009,,30-Jun,13-Sep,5,5,6,6,30-Jun,13-Sep,4.158615486
149,MBLU,Morris State Bancshares Inc,58,TRUE,2019,,,,,,,,,,
150,MBDE,Morris Business Development Co,0.077749997,FALSE,2009,,3-Mar,17-May,1,1,10,10,3-Mar,17-May,29.30037942
151,MPSYF,MorphoSys AG,107.75,FALSE,2010,,26-Mar,9-Jun,6,6,4,4,26-Mar,9-Jun,10.83021099
152,MOR,MorphoSys AG,25.87000084,TRUE,2018,,,,,,,,,,
153,MPSYY,MorphoSys AG,26.5,TRUE,2013,,,,,,,,,,
154,MORF,Morphic Holding Inc,28.17000008,TRUE,2019,,,,,,,,,,
155,MRCR,Moro Corp,0.850000024,FALSE,2009,,21-Dec,6-Mar,7,7,4,4,21-Dec,6-Mar,19.26020275
156,MORN,Morningstar Inc,198.6199951,FALSE,2009,,13-May,27-Jul,10,10,1,1,13-May,27-Jul,7.172546074
157,MSIXF,Morneau Shepell Inc,21.09000015,FALSE,2010,,9-Apr,23-Jun,7,6,3,4,9-Apr,23-Jun,4.63368642
158,MGAAF,Morinaga & Co Ltd,43,TRUE,2016,,,,,,,,,,
159,APMCF,Morien Resources Corp,0.119029999,TRUE,2013,,,,,,,,,,
160,MRGIF,MORI TRUST Sogo Reit Inc,"$1,828.90 ",TRUE,,No data fetched for symbol MRGIF using YahooDailyReader,,,,,,,,,
161,MGRUF,Morguard Real Estate Investment Trust,3.701519966,FALSE,2009,,4-Sep,18-Nov,4,4,7,7,4-Sep,18-Nov,0.713313894
162,MNARF,Morguard North American Residential Real Estate In,10.30589962,TRUE,2013,,,,,,,,,,
163,MRCBF,Morguard Corp,80.93000031,FALSE,2010,,2-Apr,16-Jun,6,6,4,4,29-Sep,13-Dec,5.547676299
164,MHGC,Morgans Hotel Group Co,$2.15 ,TRUE,,'Date',,,,,,,,,
165,IIF,"Morgan Stanley India Investment Fund, Inc.",19.22999954,FALSE,2009,,23-May,6-Aug,6,6,5,5,22-Aug,5-Nov,4.385284814
166,EDD,Morgan Stanley Emerging Markets Domestic Debt Fund,6.059999943,FALSE,2009,,18-Dec,3-Mar,9,9,2,2,22-Dec,7-Mar,4.371996218
167,MSD,Morgan Stanley Emerg Mkts Debt Fd Inc,8.920000076,FALSE,2009,,17-Feb,2-May,9,9,2,2,22-Dec,7-Mar,2.730888029
168,CAF,Morgan Stanley China A Share Fund Inc,23.21999931,FALSE,2009,,26-Aug,9-Nov,6,6,5,5,28-Sep,12-Dec,4.815950314
169,MS,Morgan Stanley,58.81000137,FALSE,2009,,2-Oct,16-Dec,8,8,3,3,2-Oct,16-Dec,8.865269962
170,MGSDF,Morgan Sindall Group PLC,$10.73 ,TRUE,,'Date',,,,,,,,,
171,MGHL,Morgan Group Holding Co,6.760000229,TRUE,2012,,,,,,,,,,
172,MORG,Morgan Financial Corp,$10.44 ,TRUE,,No data fetched for symbol MORG using YahooDailyReader,,,,,,,,,
173,MCRUF,Morgan Advanced Materials PLC,2.950000048,TRUE,2012,,,,,,,,,,
174,MGPC,Moregain Pictures Inc,0.02,TRUE,2015,,,,,,,,,,
175,PALS,Mopals.com Inc,0.0098,FALSE,2009,,30-Jun,13-Sep,6,6,5,5,30-Jun,13-Sep,21.51198208
176,MVVYF,Moovly Media Inc,0.052000001,TRUE,2017,,,,,,,,,,
177,MOTMY,Mooter Media Ltd,$0.10 ,TRUE,,No data fetched for symbol MOTMY using YahooDailyReader,,,,,,,,,
178,MOG.B,Moog Inc,$74.25 ,TRUE,,No data fetched for symbol MOG.B using YahooDailyReader,,,,,,,,,
179,MOG.A,Moog Inc,$77.81 ,TRUE,,'Date',,,,,,,,,
180,MCO,Moody's Corporation,272.6199951,FALSE,2009,,3-Feb,18-Apr,9,9,2,2,3-Feb,18-Apr,8.093346106
181,FDMCF,Mood Media Corp,$0.12 ,TRUE,,No data fetched for symbol FDMCF using YahooDailyReader,,,,,,,,,
182,MMTMF,Monument Mining Ltd,0.059999999,FALSE,2009,,27-Jun,10-Sep,6,6,5,5,27-Jun,10-Sep,9.415956932
183,MEG,Montrose Environmental Group Inc,34.38000107,TRUE,2020,,,,,,,,,,
184,MXTRF,Montero Mining and Exploration Ltd,0.123400003,TRUE,2012,,,,,,,,,,
185,MONGF,Montego Resources Inc,0.009,TRUE,2018,,,,,,,,,,
186,MONSF,Montea Comm.VA,107.9056015,TRUE,2020,,,,,,,,,,
187,MR,Montage Resources Corp,5.360000134,TRUE,2014,,,,,,,,,,
188,MWW,Monster Worldwide Inc,$3.41 ,TRUE,,'Date',,,,,,,,,
189,MNST,Monster Beverage Corp,84.22000122,FALSE,2009,,8-May,22-Jul,7,7,4,4,8-May,22-Jul,8.140737019
190,MRCC,Monroe Capital Corp,7.880000114,TRUE,2012,,,,,,,,,,
191,MNRO,Monro Inc,43.29000092,FALSE,2009,,24-Oct,7-Jan,6,6,5,5,24-Oct,7-Jan,5.92513315
192,TYPE,Monotype Imaging Holdings Inc,$19.84 ,TRUE,,No data fetched for symbol TYPE using YahooDailyReader,,,,,,,,,
193,MONOY,MonotaRO Co Ltd,53.20000076,TRUE,2015,,,,,,,,,,
194,MONOF,MonotaRO Co Ltd,$21.22 ,TRUE,,No data fetched for symbol MONOF using YahooDailyReader,,,,,,,,,
195,MNPR,Monopar Therapeutics Inc,5.170000076,TRUE,2019,,,,,,,,,,
196,MPWR,Monolithic Power Systems Inc,300.1099854,FALSE,2009,,6-Oct,20-Dec,7,7,4,4,6-Oct,20-Dec,9.916452649
197,MORE,Monogram Residential Trust Inc,$11.99 ,TRUE,,'Date',,,,,,,,,
198,MNCL,Monocle Acquisition Corp,10.21000004,TRUE,2019,,,,,,,,,,
199,MNR,Monmouth Real Estate Investment Corp,14.56000042,FALSE,2009,,12-Nov,26-Jan,7,6,4,5,20-May,3-Aug,5.6876801
200,MKRO,Monkey Rock Group Inc,0.028999999,TRUE,2011,,,,,,,,,,
201,SCTY,Monitronics International Inc,6.590000153,TRUE,2019,,,,,,,,,,
202,AVCVF,Monitor Ventures Inc,0.140000001,TRUE,2012,,,,,,,,,,
203,MONIF,Monitise PLC,$0.04 ,TRUE,,No data fetched for symbol MONIF using YahooDailyReader,,,,,,,,,
204,MNQQY,Monitise PLC,$10.00 ,TRUE,,No data fetched for symbol MNQQY using YahooDailyReader,,,,,,,,,
205,MOGLY,Mongolian Mining Corp,$3.34 ,TRUE,,No data fetched for symbol MOGLY using YahooDailyReader,,,,,,,,,
206,MOGLF,Mongolian Mining Corp,0.059999999,TRUE,2011,,,,,,,,,,
207,MNHD,Mongolia Holdings Inc,0.005,FALSE,2009,,13-Feb,28-Apr,5,5,6,6,13-Feb,28-Apr,6.010989765
208,MNGGF,Mongolia Growth Group Ltd,0.170000002,TRUE,2011,,,,,,,,,,
209,MOAEY,Mongolia Energy Corp Ltd,1,TRUE,2014,,,,,,,,,,
210,MOAEF,Mongolia Energy Corp Ltd,0.129999995,FALSE,2010,,5-Jan,20-Mar,7,7,3,3,5-Jan,20-Mar,23.47605471
211,MDB,MongoDB Inc,247.3399963,TRUE,2017,,,,,,,,,,
212,MYSRF,Moneysupermarket.com Group PLC,2.839400053,TRUE,2016,,,,,,,,,,
213,MNSKY,Moneysupermarket.com Group PLC,$14.22 ,TRUE,,No data fetched for symbol MNSKY using YahooDailyReader,,,,,,,,,
214,MOMT,MoneyOnMobile Inc,0.050000001,FALSE,2010,,30-Apr,14-Jul,3,3,7,7,30-Apr,14-Jul,8.696696181
215,MGI,MoneyGram International Inc,7.28000021,FALSE,2009,,9-Jan,24-Mar,6,6,5,5,9-Jan,24-Mar,0.493161762
216,MNXBY,Monex Group Inc,11.07999992,FALSE,2009,,30-May,13-Aug,7,7,4,4,30-May,13-Aug,2.334037637
217,MNXBF,Monex Group Inc,2,TRUE,2013,,,,,,,,,,
218,MPUCF,Moneta Porcupine Mines Inc,0.109999999,FALSE,2010,,22-Sep,6-Dec,5,5,5,5,22-Sep,6-Dec,1.908455857
219,GMYYF,Moneta Money Bank AS,3.693300009,TRUE,2019,,,,,,,,,,
220,MXSPF,Mondo TV SpA,$1.87 ,TRUE,,No data fetched for symbol MXSPF using YahooDailyReader,,,,,,,,,
221,TRKTF,Mondi Tire Kutsan Kagit Ve Ambalaj Sanayii AS,0.378500015,TRUE,2019,,,,,,,,,,
222,MONDY,Mondi PLC,45.11000061,TRUE,2014,,,,,,,,,,
223,MONDF,Mondi PLC,22.25,TRUE,2012,,,,,,,,,,
224,MODLY,Mondi Ltd,$37.94 ,TRUE,,No data fetched for symbol MODLY using YahooDailyReader,,,,,,,,,
225,MODLF,Mondi Ltd,$22.14 ,TRUE,,No data fetched for symbol MODLF using YahooDailyReader,,,,,,,,,
226,MDLZ,Mondelez International Inc,57.75999832,FALSE,2009,,21-Mar,4-Jun,5,5,6,6,20-Mar,3-Jun,6.838608422
227,MONRY,Moncler SpA,49,TRUE,2017,,,,,,,,,,
228,MONRF,Moncler SpA,48.95000076,TRUE,2013,,,,,,,,,,
229,MAHI,Monarch Services Inc,0.07,FALSE,2009,,11-Feb,26-Apr,2,1,9,10,29-Aug,12-Nov,8.537581693
230,MRQRF,Monarch Gold Corp,0.409999996,TRUE,2012,,,,,,,,,,
231,MNRK,Monarch Financial Holdings Inc,$18.49 ,TRUE,,'Date',,,,,,,,,
232,MCEMB,Monarch Cement Co,$28.04 ,TRUE,,No data fetched for symbol MCEMB using YahooDailyReader,,,,,,,,,
233,MCEM,Monarch Cement Co,65.51999664,FALSE,2009,,8-Aug,22-Oct,6,5,5,6,12-Aug,26-Oct,4.95602769
234,MCRI,Monarch Casino & Resort Inc,49.61999893,FALSE,2009,,27-Oct,10-Jan,3,3,8,8,27-Oct,10-Jan,8.563075807
235,ORAGF,Monarca Minerals Inc,0.112999998,FALSE,2010,,25-Sep,9-Dec,7,7,3,3,25-Sep,9-Dec,17.09210326
236,MKGI,Monaker Group Inc,2.279999971,TRUE,2015,,,,,,,,,,
237,MOPHY,Monadelphous Group Ltd,6.980000019,TRUE,2013,,,,,,,,,,
238,MDPHF,Monadelphous Group Ltd,11.77999973,TRUE,2014,,,,,,,,,,
239,MSNI,Mon Space Net Inc,1.110000014,TRUE,2019,,,,,,,,,,
240,MOMO,Momo Inc,14.96000004,TRUE,2014,,,,,,,,,,
241,MPOHY,Momentum Metropolitan Holdings Ltd,$6.23 ,TRUE,,No data fetched for symbol MPOHY using YahooDailyReader,,,,,,,,,
242,MMHDF,Momentum Metropolitan Holdings Ltd,$1.66 ,TRUE,,No data fetched for symbol MMHDF using YahooDailyReader,,,,,,,,,
243,MMNT,Momentous Holdings Corp,0.152999997,TRUE,2018,,,,,,,,,,
244,MMEG,Momentous Entertainment Group Inc,$0.01 ,TRUE,,No data fetched for symbol MMEG using YahooDailyReader,,,,,,,,,
245,MNTA,Momenta Pharmaceuticals Inc,52.47999954,FALSE,2009,,14-May,28-Jul,6,6,5,5,14-May,28-Jul,9.315446104
246,MXGBF,Molson Coors Canada Inc,44.84989929,TRUE,2015,,,,,,,,,,
247,TAP.A,Molson Coors Beverage Co,$47.07 ,TRUE,,No data fetched for symbol TAP.A using YahooDailyReader,,,,,,,,,
248,TAP,Molson Coors Beverage Co,43.56000137,FALSE,2009,,5-Jul,18-Sep,4,4,7,7,5-Jul,18-Sep,3.10842018
