,symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule,adj_up_end_schedule,adj_ups,close_ups,adj_downs,close_downs,close_up_start_schedule,close_up_end_schedule,close_up_percent_avg
17,GUYFF,Guyana Goldfields Inc,1.399999976,FALSE,2009,,11-Jun,25-Aug,4,4,7,7,11-Jun,25-Aug,7.67102985
18,GSHN,Gushen Inc,1,TRUE,2017,,,,,,,,,,
19,SLLFF,Gusbourne PLC,0.694999993,TRUE,2012,,,,,,,,,,
20,GRNVF,Gurunavi Inc,$12.40 ,TRUE,,No data fetched for symbol GRNVF using YahooDailyReader,,,,,,,,,
21,GZCC,Guozi Zhongyu Capital Holdings Co,0.07,TRUE,2012,,,,,,,,,,
22,GUOSF,Guotai Junan Securities Co Ltd,1.329519987,TRUE,2020,,,,,,,,,,
23,GUOTF,Guotai Junan International Holdings Ltd,$0.33 ,TRUE,,No data fetched for symbol GUOTF using YahooDailyReader,,,,,,,,,
24,GULRY,Guoco Group Ltd,23.92000008,FALSE,2010,,1-Oct,15-Dec,7,3,3,7,8-Jul,21-Sep,1.913824936
25,GULRF,Guoco Group Ltd,16.63999939,FALSE,2009,,24-Sep,8-Dec,7,5,4,6,20-Aug,3-Nov,5.791840089
26,CJIMF,Gunpoint Exploration Ltd,0.600000024,FALSE,2010,,26-Dec,11-Mar,4,4,6,6,26-Dec,11-Mar,3.864907488
27,GBOGF,Gunnebo AB,$3.72 ,TRUE,,No data fetched for symbol GBOGF using YahooDailyReader,,,,,,,,,
28,GMBKF,Gunma Bank Ltd,3.25999999,TRUE,2019,,,,,,,,,,
29,ASWRF,Gungnir Resources Inc,0.062899999,FALSE,2009,,30-Jul,13-Oct,6,6,5,5,30-Jul,13-Oct,10.11623367
30,GUNGF,GungHo Online Entertainment Inc,17,TRUE,2014,,,,,,,,,,
31,JAHI,Gundaker/Jordan American Holdings Inc,$0.01 ,TRUE,,'Date',,,,,,,,,
32,GFPOF,Gulfsands Petroleum PLC,$0.08 ,TRUE,,No data fetched for symbol GFPOF using YahooDailyReader,,,,,,,,,
33,GPOR,Gulfport Energy Corp,0.173099995,FALSE,2009,,18-Feb,3-May,8,8,3,3,18-Feb,3-May,4.702179665
34,GLF,GulfMark Offshore Inc,28.37000084,TRUE,2017,,,,,,,,,,
35,GLFMQ,GulfMark Offshore Inc,$0.13 ,TRUE,,'Date',,,,,,,,,
36,GWSN,Gulf West Security Network Inc,0.082500003,TRUE,2014,,,,,,,,,,
37,GURE,Gulf Resources Inc,4.769999981,FALSE,2009,,1-Sep,15-Nov,7,7,4,4,1-Sep,15-Nov,11.12200098
38,GUKYF,Gulf Keystone Petroleum Ltd,1.110000014,FALSE,2009,,27-Jun,10-Sep,3,3,8,8,27-Jun,10-Sep,1.238648385
39,GFKSY,Gulf Keystone Petroleum Ltd,0.180000007,FALSE,2010,,9-Jul,22-Sep,4,4,6,6,9-Jul,22-Sep,12.36018927
40,GIFI,Gulf Island Fabrication Inc,3.00999999,FALSE,2009,,25-Aug,8-Nov,2,2,9,9,25-Aug,8-Nov,5.649531377
41,GULTU,Gulf Coast Ultra Deep Royalty Trust,0.015,TRUE,2013,,,,,,,,,,
42,GUJZF,Gujarat Narmada Valley Fertilizers & Chemicals Ltd,$1.60 ,TRUE,,No data fetched for symbol GUJZF using YahooDailyReader,,,,,,,,,
43,GHLD,Guild Holdings Co,14.34000015,TRUE,2020,,,,,,,,,,
44,GULDF,Guild Esports PLC,0.106600001,TRUE,2020,,,,,,,,,,
45,GWRE,Guidewire Software Inc,114.3499985,TRUE,2012,,,,,,,,,,
46,GTHP,Guided Therapeutics Inc,0.25999999,FALSE,2009,,7-Apr,21-Jun,3,3,8,8,7-Apr,21-Jun,-135.0090544
47,GUID,Guidance Software Inc,$7.07 ,TRUE,,'Date',,,,,,,,,
48,GBAB,Guggenheim Taxable Municipal Managed Duration Trus,25.14529991,FALSE,2010,,5-Nov,19-Jan,7,7,3,3,16-Dec,1-Mar,3.205840345
49,GOF,Guggenheim Strategic Opportunities Fund,18.45000076,FALSE,2009,,19-Mar,2-Jun,8,6,3,5,22-Feb,7-May,3.074247539
50,GPM,Guggenheim Enhanced Equity Income Fund,6.269999981,FALSE,2009,,6-Apr,20-Jun,7,6,4,5,29-Mar,12-Jun,4.724943107
51,GGM,Guggenheim Credit Allocation Fund,18.68499947,TRUE,2013,,,,,,,,,,
52,GES,Guess? Inc,15.07499981,FALSE,2009,,19-Oct,2-Jan,5,5,6,6,19-Oct,2-Jan,6.00076181
53,GVXNF,Guerrero Ventures Inc,0.263099998,TRUE,2015,,,,,,,,,,
54,GUERF,Guerbet SA,58.34999847,TRUE,2017,,,,,,,,,,
55,GUDHF,GUD Holdings Ltd,$6.50 ,TRUE,,No data fetched for symbol GUDHF using YahooDailyReader,,,,,,,,,
56,GUDDY,GUD Holdings Ltd,13,TRUE,2012,,,,,,,,,,
57,GHSI,Guardion Health Sciences Inc,0.199900001,TRUE,2019,,,,,,,,,,
58,GUEXF,Guardian Exploration Inc,$0.04 ,TRUE,,No data fetched for symbol GUEXF using YahooDailyReader,,,,,,,,,
59,GCAAF,Guardian Capital Group Ltd,16.7112999,FALSE,2009,,12-Jul,25-Sep,4,4,7,7,12-Jul,25-Sep,5.15424148
60,GH,Guardant Health Inc,108.5100021,TRUE,2018,,,,,,,,,,
61,GCGUF,Guararapes Confeccoes SA,23.44939995,TRUE,2019,,,,,,,,,,
62,GUARY,Guaranty Trust Bank PLC,4.697700024,TRUE,2016,,,,,,,,,,
63,GUARL,Guaranty Trust Bank PLC,$8.29 ,TRUE,,'Date',,,,,,,,,
64,GFCJ,Guaranty Financial Corp,0.01,FALSE,2009,,21-Dec,6-Mar,8,8,3,3,21-Dec,6-Mar,26.85990641
65,GFED,Guaranty Federal Bancshares Inc,15.51010036,FALSE,2009,,11-May,25-Jul,8,8,3,3,11-May,25-Jul,2.32393942
66,GRTYA,Guaranty Corp,25000,TRUE,2012,,,,,,,,,,
67,GNTY,Guaranty Bancshares Inc,29.79000092,TRUE,2017,,,,,,,,,,
68,GUAA,Guaranty Bancorp Inc,27.55999947,TRUE,2013,,,,,,,,,,
69,GBNK,Guaranty Bancorp,20.75,TRUE,2012,,,,,,,,,,
70,GZUHY,Guangzhou R&F Properties Co Ltd,24.26000023,TRUE,2012,,,,,,,,,,
71,GZUHF,Guangzhou R&F Properties Co Ltd,1.279999971,FALSE,2009,,9-May,23-Jul,2,2,9,9,20-Mar,3-Jun,6.888493204
72,GZPHY,Guangzhou Baiyunshan Pharmaceutical Holdings Co Lt,$58.29 ,TRUE,,No data fetched for symbol GZPHY using YahooDailyReader,,,,,,,,,
73,GZPHF,Guangzhou Baiyunshan Pharmaceutical Holdings Co Lt,2.470000029,FALSE,2010,,26-May,9-Aug,2,2,8,8,12-Nov,26-Jan,9.712463706
74,GNZUF,Guangzhou Automobile Group Co Ltd,1.070000052,FALSE,2010,,8-Sep,22-Nov,5,5,5,5,8-Sep,22-Nov,10.10998929
75,GNGYF,Guangshen Railway Co Ltd,0.180000007,TRUE,2013,,,,,,,,,,
76,GSH,Guangshen Railway Co Ltd,9.199999809,FALSE,2009,,30-Aug,13-Nov,5,5,6,6,30-Aug,13-Nov,5.026688422
77,GUDNF,Guangdong Yueyun Transportation Co Ltd,0.349999994,TRUE,2014,,,,,,,,,,
78,KYBWF,Guangdong Land Holdings Ltd,$0.25 ,TRUE,,No data fetched for symbol KYBWF using YahooDailyReader,,,,,,,,,
79,GGDVY,Guangdong Investment Ltd,84.05999756,TRUE,2011,,,,,,,,,,
80,GGDVF,Guangdong Investment Ltd,1.769999981,TRUE,2012,,,,,,,,,,
81,HDOOF,Guangdong Hong Kong Greater Bay Area Holdings Ltd,$0.19 ,TRUE,,No data fetched for symbol HDOOF using YahooDailyReader,,,,,,,,,
82,GUAXF,Guan Chong Bhd,$0.61 ,TRUE,,No data fetched for symbol GUAXF using YahooDailyReader,,,,,,,,,
83,GTYH,GTY Technology Holdings Inc,3.29550004,TRUE,2016,,,,,,,,,,
84,GTXO,GTX Corp,0.00774,TRUE,2012,,,,,,,,,,
85,GTT,GTT Communications Inc,3.930000067,FALSE,2009,,15-Dec,28-Feb,8,8,3,3,15-Dec,28-Feb,18.22431241
86,GTGT,GTG Ventures Inc,1.25,TRUE,2012,,,,,,,,,,
87,GGTTF,GTEC Holdings Ltd,0.116800003,TRUE,2018,,,,,,,,,,
88,GTGDF,GT Gold Corp,1.19630003,TRUE,2017,,,,,,,,,,
89,GTBP,GT Biopharma Inc,0.182999998,TRUE,2018,,,,,,,,,,
90,GTAT,GT Advanced Technologies Inc,35,TRUE,2012,,,,,,,,,,
91,GSX,GSX Techedu Inc,68.02500153,TRUE,2019,,,,,,,,,,
92,GSVI,GSV Inc,0.0087,FALSE,2009,,21-May,4-Aug,5,5,6,6,21-May,4-Aug,-1.8092998
93,GSRX,GSRX Industries Inc,0.022,FALSE,2009,,6-Mar,20-May,5,5,6,6,6-Mar,20-May,16.3065343
94,GSRCF,GSP Resource Corp,0.25,TRUE,2019,,,,,,,,,,
95,GSMF,GSM Fund Group Inc,$1.00 ,TRUE,,No data fetched for symbol GSMF using YahooDailyReader,,,,,,,,,
96,GSIT,GSI Technology Inc,5.980000019,FALSE,2009,,13-Nov,27-Jan,9,9,2,2,13-Nov,27-Jan,9.491158927
97,GVP,GSE Systems Inc,1,FALSE,2009,,10-Nov,24-Jan,5,5,6,6,10-Nov,24-Jan,11.54883084
98,EVRMD,GSDT Fintech Group Inc,0.75,TRUE,2020,,,,,,,,,,
99,GSDHF,GSD Holding AS,$0.25 ,TRUE,,No data fetched for symbol GSDHF using YahooDailyReader,,,,,,,,,
100,GYUAF,GS Yuasa Corp,$20.41 ,TRUE,,No data fetched for symbol GYUAF using YahooDailyReader,,,,,,,,,
101,GSAH,GS Acquisition Holdings Corp II,10.07999992,TRUE,2020,,,,,,,,,,
102,GPHYF,Gryphon Minerals Ltd,$0.16 ,TRUE,,No data fetched for symbol GPHYF using YahooDailyReader,,,,,,,,,
103,GYPHQ,Gryphon Gold Corp,0.015,FALSE,2009,,31-Mar,14-Jun,5,5,6,6,31-Mar,14-Jun,26.15902666
104,GRPOF,Grupo Traxion SAB de CV,0.670000017,TRUE,2020,,,,,,,,,,
105,GTMAY,Grupo TMM SA,0.910000026,FALSE,2009,,28-Jun,11-Sep,4,4,7,7,28-Jun,11-Sep,9.386627545
106,GRPFF,Grupo Televisa SAB,1.600000024,FALSE,2009,,23-Oct,6-Jan,5,5,6,6,23-Oct,6-Jan,0.107703369
107,TV,Grupo Televisa SAB,8.109999657,FALSE,2009,,7-May,21-Jul,3,3,8,8,23-May,6-Aug,5.039885188
108,SUPV,Grupo Supervielle SA,1.980000019,TRUE,2016,,,,,,,,,,
109,SIM,Grupo Simec SAB de CV,8.871700287,FALSE,2009,,12-Nov,26-Jan,4,4,7,7,12-Nov,26-Jan,5.353599086
110,GSAOF,Grupo Sanborns SA de CV,0.860000014,TRUE,2019,,,,,,,,,,
111,GUOHF,Grupo Radio Centro SAB de CV,0.178100005,TRUE,2013,,,,,,,,,,
112,GPSDF,Grupo Pochteca SAB de CV,0.280000001,TRUE,2013,,,,,,,,,,
113,GCHOY,Grupo Nutresa SA,4.730000019,TRUE,2014,,,,,,,,,,
114,GPMCF,Grupo Modelo SAB de CV,$0.02 ,TRUE,,No data fetched for symbol GPMCF using YahooDailyReader,,,,,,,,,
115,GMBXF,Grupo Mexico SAB de CV,3.49000001,FALSE,2010,,22-May,5-Aug,7,7,3,3,10-Dec,23-Feb,6.692037276
116,GMXDF,Grupo Mexicano de Desarrollo S A B,0.100000001,FALSE,2009,,4-Jun,18-Aug,6,6,5,5,4-Jun,18-Aug,-1.571708289
117,GLSDF,Grupo Lamosa SAB de CV,$1.93 ,TRUE,,No data fetched for symbol GLSDF using YahooDailyReader,,,,,,,,,
118,GRPBF,Grupo Lala SAB de CV,0.597000003,TRUE,2014,,,,,,,,,,
119,GKSDF,Grupo Kuo SAB de CV,2.139400005,TRUE,2013,,,,,,,,,,
120,GUZOF,Grupo Herdez SAB de CV,1.980000019,TRUE,2013,,,,,,,,,,
121,GUZBY,Grupo Herdez SAB de CV,$8.68 ,TRUE,,'Date',,,,,,,,,
122,GPGNY,Grupo Gigante SAB de CV,$0.65 ,TRUE,,'Date',,,,,,,,,
123,GPGNF,Grupo Gigante SAB de CV,1,FALSE,2009,,30-Jun,13-Sep,6,6,5,5,30-Jun,13-Sep,6.205038867
124,GPGJY,Grupo Gigante SAB de CV,$17.61 ,TRUE,,'Date',,,,,,,,,
125,GPFOY,Grupo Financiero Inbursa SAB de CV,4.199999809,FALSE,2010,,24-Jun,7-Sep,5,5,5,5,24-Jun,7-Sep,6.637770295
126,GPFOF,Grupo Financiero Inbursa SAB de CV,0.800000012,TRUE,2013,,,,,,,,,,
127,GGABF,Grupo Financiero Galicia SA,0.779999971,TRUE,2012,,,,,,,,,,
128,GGAL,Grupo Financiero Galicia SA,8.239999771,FALSE,2009,,1-Oct,15-Dec,5,5,6,6,1-Oct,15-Dec,10.08310634
129,GBOOY,Grupo Financiero Banorte SAB de CV,26.82500076,FALSE,2010,,7-Feb,22-Apr,6,6,4,4,7-Feb,22-Apr,-0.782956492
130,GBOOF,Grupo Financiero Banorte SAB de CV,5.71999979,TRUE,2011,,,,,,,,,,
131,GUFAF,Grupo Famsa SAB de CV,0.01,TRUE,2014,,,,,,,,,,
132,GLEKY,Grupo Elektra SAB de CV,$0.25 ,TRUE,,No data fetched for symbol GLEKY using YahooDailyReader,,,,,,,,,
133,GIVSY,Grupo de Inversiones Suramericana SA,11.47999954,TRUE,2012,,,,,,,,,,
134,GIVPY,Grupo de Inversiones Suramericana SA,$0.25 ,TRUE,,No data fetched for symbol GIVPY using YahooDailyReader,,,,,,,,,
135,GCHEF,Grupo Comercial Chedraui SAB de CV,1.14989996,TRUE,2013,,,,,,,,,,
136,GRCLY,Grupo Clarin SA,$18.85 ,TRUE,,No data fetched for symbol GRCLY using YahooDailyReader,,,,,,,,,
137,GCWOF,Grupo Cementos de Chihuahua SAB de CV,4.829999924,FALSE,2010,,10-Jan,25-Mar,4,4,6,6,10-Jan,25-Mar,10.0188215
138,GCNJF,Grupo Catalana Occidente SA,25.29999924,TRUE,2013,,,,,,,,,,
139,GPOVY,Grupo Carso SAB de CV,5.190000057,FALSE,2009,,10-Jun,24-Aug,6,6,5,5,10-Jun,24-Aug,5.604810928
140,GPOVF,Grupo Carso SAB de CV,2.289999962,FALSE,2010,,11-Aug,25-Oct,5,5,5,5,8-Jul,21-Sep,11.94722313
141,GPOOY,Grupo Carso SAB de CV,$9.53 ,TRUE,,No data fetched for symbol GPOOY using YahooDailyReader,,,,,,,,,
142,GRBMF,Grupo Bimbo SAB de CV,2.079999924,FALSE,2009,,10-Feb,25-Apr,7,7,4,4,10-Feb,25-Apr,6.327860323
143,BMBOY,Grupo Bimbo SAB de CV,8.75,TRUE,2016,,,,,,,,,,
144,AVAL,Grupo Aval Acciones y Valores SA,5.079999924,TRUE,2014,,,,,,,,,,
145,ASRMF,Grupo Aeroportuario del Sureste SAB de CV,11.63000011,TRUE,2013,,,,,,,,,,
146,ASR,Grupo Aeroportuario del Sureste SAB de CV,154.5850067,FALSE,2009,,11-Nov,25-Jan,7,7,4,4,12-Nov,26-Jan,7.242142274
147,GPAEF,Grupo Aeroportuario del Pacifico SAB de CV,9.831199646,TRUE,2013,,,,,,,,,,
148,PAC,Grupo Aeroportuario del Pacifico SAB de CV,103.9199982,FALSE,2009,,11-Nov,25-Jan,6,6,5,5,11-Nov,25-Jan,7.566310007
149,GAERF,Grupo Aeroportuario del Centro Norte SAB de CV,5.994599819,TRUE,2013,,,,,,,,,,
150,OMAB,Grupo Aeroportuario del Centro Norte SAB de CV,47.68000031,FALSE,2009,,31-Jan,15-Apr,7,7,4,4,31-Jan,15-Apr,1.525453724
151,GRPAQ,Grupo Aeromexico SAB de CV,0.25,TRUE,2013,,,,,,,,,,
152,GPOLF,Grupa LOTOS SA,$18.17 ,TRUE,,'Date',,,,,,,,,
153,GPAGF,Gruma SAB de CV,10.57499981,FALSE,2009,,11-Dec,24-Feb,7,7,4,4,11-Dec,24-Feb,7.70637802
154,GMKYY,Gruma SAB de CV,$56.01 ,TRUE,,'Date',,,,,,,,,
155,GMKKY,Gruma SAB de CV,9.449999809,TRUE,2019,,,,,,,,,,
156,GRUB,GrubHub Inc,71.05280304,TRUE,2014,,,,,,,,,,
157,GWWTF,Growthpoint Properties Ltd,0.850000024,TRUE,2015,,,,,,,,,,
158,GRWPF,Growthpoint Properties Australia,2.039999962,TRUE,2020,,,,,,,,,,
159,GRUSF,Grown Rogue International Inc,0.085000001,FALSE,2010,,2-Mar,16-May,5,5,5,5,2-Mar,16-May,-19.57900976
160,APEOF,GrowMax Resources Corp,0.011,FALSE,2010,,21-Aug,4-Nov,4,4,6,6,13-Dec,26-Feb,7.279813909
161,PHOT,GrowLife Inc,0.115000002,FALSE,2009,,22-Dec,7-Mar,6,6,5,5,22-Dec,7-Mar,23.75401255
162,GRWG,GrowGeneration Corp,29.29999924,TRUE,2018,,,,,,,,,,
163,GRWC,Grow Capital Inc,1.049999952,FALSE,2010,,3-Apr,17-Jun,2,2,8,8,3-Apr,17-Jun,12.93709559
164,GRPN,Groupon Inc,27.32999992,TRUE,2011,,,,,,,,,,
165,GGRGY,GROUPE GORGE SA,$23.15 ,TRUE,,No data fetched for symbol GGRGY using YahooDailyReader,,,,,,,,,
166,GGRGF,Groupe Gorge SA,12.90999985,TRUE,2013,,,,,,,,,,
167,GPEFF,Groupe Flo SA,$4.20 ,TRUE,,No data fetched for symbol GPEFF using YahooDailyReader,,,,,,,,,
168,GBLBY,Groupe Bruxelles Lambert SA,8.989999771,TRUE,2016,,,,,,,,,,
169,GBLBF,Groupe Bruxelles Lambert SA,92.98999786,FALSE,2010,,12-Dec,25-Feb,7,7,3,3,12-Dec,25-Feb,3.824827964
170,PGEZF,Group Ten Metals Inc,0.224900007,FALSE,2009,,5-Dec,18-Feb,2,2,9,9,5-Dec,18-Feb,9.186506835
171,GPLPF,Group Lease PCL,0.100000001,TRUE,2018,,,,,,,,,,
172,GRPLF,Group Lease PCL,$0.65 ,TRUE,,No data fetched for symbol GRPLF using YahooDailyReader,,,,,,,,,
173,GRLVF,Group Eleven Resources Corp,0.068599999,TRUE,2018,,,,,,,,,,
174,GPI,Group 1 Automotive Inc,123.9499969,FALSE,2009,,25-May,8-Aug,5,5,6,6,25-May,8-Aug,9.13883401
175,GRVE,Groove Botanicals Inc,0.046999998,TRUE,2012,,,,,,,,,,
176,GRMM,Grom Social Enterprises Inc,0.059999999,TRUE,2017,,,,,,,,,,
177,GO,Grocery Outlet Holding Corp,37.11999893,TRUE,2019,,,,,,,,,,
178,GRNF,GRN Holding Corp,0.061000001,TRUE,2012,,,,,,,,,,
179,GZDIF,Grizzly Discoveries Inc,0.059999999,FALSE,2010,,4-Jun,18-Aug,6,6,4,4,4-Jun,18-Aug,18.17340072
180,GRVVF,Grivalia Properties Real Estate Investment Co,$13.10 ,TRUE,,No data fetched for symbol GRVVF using YahooDailyReader,,,,,,,,,
181,GRTS,Gritstone Oncology Inc,2.805000067,TRUE,2018,,,,,,,,,,
182,GRIN,Grindrod Shipping Holdings Ltd,4.099999905,TRUE,2018,,,,,,,,,,
183,GRDLY,Grindrod Ltd,12,TRUE,2012,,,,,,,,,,
184,GRDLF,Grindrod Ltd,$0.72 ,TRUE,,No data fetched for symbol GRDLF using YahooDailyReader,,,,,,,,,
185,GIKLY,Grifols SA,15.44999981,FALSE,2010,,8-Feb,23-Apr,6,6,4,4,8-Feb,23-Apr,7.167713215
186,GIFOF,Grifols SA,19.08399963,TRUE,2013,,,,,,,,,,
187,GIFLF,Grifols SA,30.79999924,FALSE,2009,,12-Sep,26-Nov,6,6,5,5,12-Sep,26-Nov,6.883682184
188,GRFS,Grifols SA,18.93499947,TRUE,2011,,,,,,,,,,
189,GFF,Griffon Corp,20.92000008,FALSE,2009,,26-Sep,10-Dec,5,5,6,6,26-Sep,10-Dec,3.654369317
190,GRIF,Griffin Industrial Realty Inc,56.90000153,FALSE,2009,,10-May,24-Jul,6,5,5,6,10-May,24-Jul,8.066614803
191,GRGSF,Grieg Seafood ASA,10.19999981,TRUE,2017,,,,,,,,,,
192,GSUM,Gridsum Holding Inc,1.690000057,TRUE,2016,,,,,,,,,,
193,GMVP,Gridiron BioNutrients Inc,0.0062,TRUE,2017,,,,,,,,,,
194,MSMGF,Grid Metals Corp,0.075000003,FALSE,2009,,27-Nov,10-Feb,6,6,5,5,27-Nov,10-Feb,14.69479961
195,GDYN,Grid Dynamics Holdings Inc,9.600000381,TRUE,2018,,,,,,,,,,
196,GLGI,Greystone Logistics Inc,0.949999988,FALSE,2009,,15-Jun,29-Aug,7,7,4,4,15-Jun,29-Aug,17.25645712
197,GRCK,Grey Cloak Tech Inc,0.064999998,TRUE,2015,,,,,,,,,,
198,GKSGF,Grenke AG,40.29999924,TRUE,2015,,,,,,,,,,
199,GRDNF,Grendene SA,$4.80 ,TRUE,,No data fetched for symbol GRDNF using YahooDailyReader,,,,,,,,,
200,GREM,Grem USA,$0.10 ,TRUE,,No data fetched for symbol GREM using YahooDailyReader,,,,,,,,,
201,GKDLF,Greka Drilling Ltd,$0.05 ,TRUE,,No data fetched for symbol GKDLF using YahooDailyReader,,,,,,,,,
202,GRFBF,Greiffenberger AG,$2.84 ,TRUE,,No data fetched for symbol GRFBF using YahooDailyReader,,,,,,,,,
203,GEF.B,Greif Inc,$49.65 ,TRUE,,'Date',,,,,,,,,
204,GEF,Greif Inc,48.23500061,FALSE,2009,,1-Oct,15-Dec,5,5,6,6,1-Oct,15-Dec,5.357589343
205,GGGSF,Greggs PLC,21.25,TRUE,2012,,,,,,,,,,
206,GRBS,Greer Bancshares Inc,$23.00 ,TRUE,,'Date',,,,,,,,,
207,PIGUF,Greenyard,4.900000095,TRUE,2019,,,,,,,,,,
208,NEWG,Greenwind Holdings Inc,0.015,TRUE,2016,,,,,,,,,,
209,GLSI,Greenwich LifeSciences Inc,5.050000191,TRUE,2020,,,,,,,,,,
210,GWYT,Greenway Technology,0.005,TRUE,2012,,,,,,,,,,
211,GWTI,Greenway Technologies Inc,0.01475,TRUE,2012,,,,,,,,,,
212,GRNV,GreenVision Acquisition Corp,10.0600996,TRUE,2019,,,,,,,,,,
213,GVFF,Greenville Federal Financial Corp,7,FALSE,2009,,16-May,30-Jul,8,7,3,4,16-May,30-Jul,8.522851898
214,GVLMF,Greenvale Mining Ltd,0.02,TRUE,2012,,,,,,,,,,
215,GHG,GreenTree Hospitality Group Ltd,13.53999996,TRUE,2018,,,,,,,,,,
216,GTWCF,Greentown China Holdings Ltd,1.25,TRUE,2012,,,,,,,,,,
217,GRGCF,Greenstar Agricultural Corp,6.150000095,TRUE,2019,,,,,,,,,,
218,GREN,Greensmart Corp,0.0089,FALSE,2009,,5-Mar,19-May,2,2,9,9,5-Mar,19-May,21.7222106
219,GSKY,GreenSky Inc,4.215000153,TRUE,2018,,,,,,,,,,
220,GERS,Greenshift Corp,0.086999997,FALSE,2009,,21-Apr,5-Jul,3,3,8,8,21-Apr,5-Jul,-94.92160042
221,GNRS,Greenrose Acquisition Corp,9.800000191,TRUE,2020,,,,,,,,,,
222,GRNQ,Greenpro Capital Corp,1.789999962,TRUE,2018,,,,,,,,,,
223,GP,GreenPower Motor Company Inc,18.66500092,TRUE,2020,,,,,,,,,,
224,GRPX,Greenplex Services Inc,0.140000001,TRUE,2012,,,,,,,,,,
225,GRNL,Greenlite Ventures Inc,19,TRUE,2012,,,,,,,,,,
226,WSHE,GreenLink International Inc,0.0105,FALSE,2009,,27-Feb,12-May,3,3,8,8,27-Feb,12-May,10.01943019
227,GLRE,Greenlight Capital Re Ltd,8.244999886,FALSE,2009,,14-Sep,28-Nov,5,5,6,6,14-Sep,28-Nov,3.451101938
228,GNLN,Greenlane Holdings Inc,2.89989996,TRUE,2019,,,,,,,,,,
229,GTEC,Greenland Technologies Holding Corp,5.019999981,TRUE,2018,,,,,,,,,,
230,GDLNF,Greenland Minerals Ltd,0.204999998,FALSE,2010,,8-Jun,22-Aug,5,5,5,5,8-Jun,22-Aug,7.353706406
231,SGHGF,Greenland Hong Kong Holdings Ltd,$0.25 ,TRUE,,No data fetched for symbol SGHGF using YahooDailyReader,,,,,,,,,
232,GKIT,Greenkraft Inc,0.0185,TRUE,2014,,,,,,,,,,
233,GRHHQ,GreenHunter Resources Inc,$0.01 ,TRUE,,'Date',,,,,,,,,
234,GHL,Greenhill & Co Inc,12.38000011,FALSE,2009,,16-Aug,30-Oct,5,5,6,6,17-Aug,31-Oct,3.270883248
235,OMNRF,Greenheart Group Ltd,0.029999999,TRUE,2013,,,,,,,,,,
236,GEEPF,Greenfields Petroleum Corp,0.300000012,TRUE,2012,,,,,,,,,,
237,GRKGF,Greene King PLC,$10.25 ,TRUE,,No data fetched for symbol GRKGF using YahooDailyReader,,,,,,,,,
238,GKNGY,Greene King PLC,$21.23 ,TRUE,,No data fetched for symbol GKNGY using YahooDailyReader,,,,,,,,,
239,GCBC,Greene County Bancorp Inc,26.30999947,FALSE,2009,,13-Oct,27-Dec,3,3,8,8,13-Oct,27-Dec,7.369206711
240,GRSSF,Greencross Ltd,$3.86 ,TRUE,,No data fetched for symbol GRSSF using YahooDailyReader,,,,,,,,,
241,GNCGY,Greencore Group PLC,6.150000095,FALSE,2009,,12-Oct,26-Dec,4,4,7,7,14-Oct,28-Dec,11.46623495
